,Time,ppg,hr
246400,2018-06-29 10:53:12.000000,351.43,90.18
246401,2018-06-29 10:53:12.031250,403.96,90.18
246402,2018-06-29 10:53:12.062500,357.75,90.18
246403,2018-06-29 10:53:12.093750,273.57,90.18
246404,2018-06-29 10:53:12.125000,201.18,90.18
246405,2018-06-29 10:53:12.156250,132.81,90.18
246406,2018-06-29 10:53:12.187500,51.08,90.18
246407,2018-06-29 10:53:12.218750,-31.41,90.18
246408,2018-06-29 10:53:12.250000,-94.26,90.18
246409,2018-06-29 10:53:12.281250,-133.55,90.18
246410,2018-06-29 10:53:12.312500,-149.59,90.18
246411,2018-06-29 10:53:12.343750,-140.96,90.18
246412,2018-06-29 10:53:12.375000,-116.75,90.18
246413,2018-06-29 10:53:12.406250,-96.15,90.18
246414,2018-06-29 10:53:12.437500,-85.08,90.18
246415,2018-06-29 10:53:12.468750,-65.23,90.18
246416,2018-06-29 10:53:12.500000,-14.56,90.18
246417,2018-06-29 10:53:12.531250,59.12,90.22
246418,2018-06-29 10:53:12.562500,113.85,90.22
246419,2018-06-29 10:53:12.593750,126.14,90.22
246420,2018-06-29 10:53:12.625000,124.73,90.22
246421,2018-06-29 10:53:12.656250,158.94,90.22
246422,2018-06-29 10:53:12.687500,238.48,90.22
246423,2018-06-29 10:53:12.718750,319.45,90.22
246424,2018-06-29 10:53:12.750000,361.89,90.22
246425,2018-06-29 10:53:12.781250,290.77,90.22
246426,2018-06-29 10:53:12.812500,103.72,90.22
246427,2018-06-29 10:53:12.843750,-71.57,90.22
246428,2018-06-29 10:53:12.875000,-178.82,90.22
246429,2018-06-29 10:53:12.906250,-244.7,90.22
246430,2018-06-29 10:53:12.937500,-283.53,90.22
246431,2018-06-29 10:53:12.968750,-297.29,90.22
246432,2018-06-29 10:53:13.000000,-296.2,90.22
246433,2018-06-29 10:53:13.031250,-280.3,90.22
246434,2018-06-29 10:53:13.062500,-242.5,90.22
246435,2018-06-29 10:53:13.093750,-174.8,90.22
246436,2018-06-29 10:53:13.125000,-80.35,90.22
246437,2018-06-29 10:53:13.156250,37.43,90.22
246438,2018-06-29 10:53:13.187500,163.86,90.22
246439,2018-06-29 10:53:13.218750,265.0,90.22
246440,2018-06-29 10:53:13.250000,308.09,90.22
246441,2018-06-29 10:53:13.281250,280.86,90.22
246442,2018-06-29 10:53:13.312500,205.36,90.22
246443,2018-06-29 10:53:13.343750,120.89,90.22
246444,2018-06-29 10:53:13.375000,59.76,90.22
246445,2018-06-29 10:53:13.406250,26.18,90.22
246446,2018-06-29 10:53:13.437500,11.65,90.22
246447,2018-06-29 10:53:13.468750,10.56,90.22
246448,2018-06-29 10:53:13.500000,18.93,90.22
246449,2018-06-29 10:53:13.531250,25.82,90.27
246450,2018-06-29 10:53:13.562500,18.64,90.27
246451,2018-06-29 10:53:13.593750,-0.01,90.27
246452,2018-06-29 10:53:13.625000,-15.65,90.27
246453,2018-06-29 10:53:13.656250,-20.37,90.27
246454,2018-06-29 10:53:13.687500,-33.94,90.27
246455,2018-06-29 10:53:13.718750,-73.22,90.27
246456,2018-06-29 10:53:13.750000,-121.87,90.27
246457,2018-06-29 10:53:13.781250,-131.05,90.27
246458,2018-06-29 10:53:13.812500,-68.85,90.27
246459,2018-06-29 10:53:13.843750,45.38,90.27
246460,2018-06-29 10:53:13.875000,159.21,90.27
246461,2018-06-29 10:53:13.906250,210.7,90.27
246462,2018-06-29 10:53:13.937500,185.02,90.27
246463,2018-06-29 10:53:13.968750,105.96,90.27
246464,2018-06-29 10:53:14.000000,10.47,90.27
246465,2018-06-29 10:53:14.031250,-68.32,90.27
246466,2018-06-29 10:53:14.062500,-115.16,90.27
246467,2018-06-29 10:53:14.093750,-130.72,90.27
246468,2018-06-29 10:53:14.125000,-120.1,90.27
246469,2018-06-29 10:53:14.156250,-89.26,90.27
246470,2018-06-29 10:53:14.187500,-52.03,90.27
246471,2018-06-29 10:53:14.218750,-22.85,90.27
246472,2018-06-29 10:53:14.250000,-10.41,90.27
246473,2018-06-29 10:53:14.281250,-3.35,90.27
246474,2018-06-29 10:53:14.312500,9.48,90.27
246475,2018-06-29 10:53:14.343750,24.19,90.27
246476,2018-06-29 10:53:14.375000,29.05,90.27
246477,2018-06-29 10:53:14.406250,24.45,90.27
246478,2018-06-29 10:53:14.437500,25.66,90.27
246479,2018-06-29 10:53:14.468750,42.44,90.27
246480,2018-06-29 10:53:14.500000,62.97,90.27
246481,2018-06-29 10:53:14.531250,64.14,90.3
246482,2018-06-29 10:53:14.562500,38.82,90.3
246483,2018-06-29 10:53:14.593750,-0.64,90.3
246484,2018-06-29 10:53:14.625000,-36.83,90.3
246485,2018-06-29 10:53:14.656250,-61.04,90.3
246486,2018-06-29 10:53:14.687500,-71.49,90.3
246487,2018-06-29 10:53:14.718750,-70.73,90.3
246488,2018-06-29 10:53:14.750000,-61.68,90.3
246489,2018-06-29 10:53:14.781250,-50.68,90.3
246490,2018-06-29 10:53:14.812500,-46.3,90.3
246491,2018-06-29 10:53:14.843750,-52.66,90.3
246492,2018-06-29 10:53:14.875000,-66.57,90.3
246493,2018-06-29 10:53:14.906250,-63.47,90.3
246494,2018-06-29 10:53:14.937500,-26.91,90.3
246495,2018-06-29 10:53:14.968750,31.61,90.3
246496,2018-06-29 10:53:15.000000,82.04,90.3
246497,2018-06-29 10:53:15.031250,93.67,90.3
246498,2018-06-29 10:53:15.062500,57.99,90.3
246499,2018-06-29 10:53:15.093750,-12.71,90.3
246500,2018-06-29 10:53:15.125000,-75.66,90.3
246501,2018-06-29 10:53:15.156250,-103.61,90.3
246502,2018-06-29 10:53:15.187500,-100.94,90.3
246503,2018-06-29 10:53:15.218750,-84.85,90.3
246504,2018-06-29 10:53:15.250000,-56.84,90.3
246505,2018-06-29 10:53:15.281250,-12.71,90.3
246506,2018-06-29 10:53:15.312500,40.6,90.3
246507,2018-06-29 10:53:15.343750,96.85,90.3
246508,2018-06-29 10:53:15.375000,150.69,90.3
246509,2018-06-29 10:53:15.406250,201.6,90.3
246510,2018-06-29 10:53:15.437500,237.13,90.3
246511,2018-06-29 10:53:15.468750,249.31,90.3
246512,2018-06-29 10:53:15.500000,231.23,90.3
246513,2018-06-29 10:53:15.531250,147.8,90.32
246514,2018-06-29 10:53:15.562500,46.09,90.32
246515,2018-06-29 10:53:15.593750,-40.01,90.32
246516,2018-06-29 10:53:15.625000,-125.73,90.32
246517,2018-06-29 10:53:15.656250,-203.25,90.32
246518,2018-06-29 10:53:15.687500,-251.56,90.32
246519,2018-06-29 10:53:15.718750,-270.75,90.32
246520,2018-06-29 10:53:15.750000,-257.85,90.32
246521,2018-06-29 10:53:15.781250,-202.28,90.32
246522,2018-06-29 10:53:15.812500,-110.34,90.32
246523,2018-06-29 10:53:15.843750,-14.98,90.32
246524,2018-06-29 10:53:15.875000,41.57,90.32
