,Time,ppg,hr
288000,2018-06-29 11:14:52.000000,30.14,68.38
288001,2018-06-29 11:14:52.031250,20.09,68.38
288002,2018-06-29 11:14:52.062500,9.14,68.38
288003,2018-06-29 11:14:52.093750,-4.26,68.38
288004,2018-06-29 11:14:52.125000,-19.25,68.38
288005,2018-06-29 11:14:52.156250,-31.76,68.38
288006,2018-06-29 11:14:52.187500,-39.79,68.38
288007,2018-06-29 11:14:52.218750,-46.39,68.38
288008,2018-06-29 11:14:52.250000,-56.31,68.38
288009,2018-06-29 11:14:52.281250,-69.9,68.38
288010,2018-06-29 11:14:52.312500,-77.75,68.38
288011,2018-06-29 11:14:52.343750,-65.37,68.38
288012,2018-06-29 11:14:52.375000,-30.74,68.38
288013,2018-06-29 11:14:52.406250,9.92,68.38
288014,2018-06-29 11:14:52.437500,39.68,68.38
288015,2018-06-29 11:14:52.468750,54.19,68.38
288016,2018-06-29 11:14:52.500000,55.36,68.38
288017,2018-06-29 11:14:52.531250,46.22,68.47
288018,2018-06-29 11:14:52.562500,34.3,68.47
288019,2018-06-29 11:14:52.593750,27.75,68.47
288020,2018-06-29 11:14:52.625000,27.62,68.47
288021,2018-06-29 11:14:52.656250,29.42,68.47
288022,2018-06-29 11:14:52.687500,29.87,68.47
288023,2018-06-29 11:14:52.718750,28.09,68.47
288024,2018-06-29 11:14:52.750000,23.5,68.47
288025,2018-06-29 11:14:52.781250,15.74,68.47
288026,2018-06-29 11:14:52.812500,4.54,68.47
288027,2018-06-29 11:14:52.843750,-9.97,68.47
288028,2018-06-29 11:14:52.875000,-25.54,68.47
288029,2018-06-29 11:14:52.906250,-38.5,68.47
288030,2018-06-29 11:14:52.937500,-47.65,68.47
288031,2018-06-29 11:14:52.968750,-55.14,68.47
288032,2018-06-29 11:14:53.000000,-64.38,68.47
288033,2018-06-29 11:14:53.031250,-76.8,68.47
288034,2018-06-29 11:14:53.062500,-86.73,68.47
288035,2018-06-29 11:14:53.093750,-81.32,68.47
288036,2018-06-29 11:14:53.125000,-53.23,68.47
288037,2018-06-29 11:14:53.156250,-11.81,68.47
288038,2018-06-29 11:14:53.187500,24.96,68.47
288039,2018-06-29 11:14:53.218750,46.63,68.47
288040,2018-06-29 11:14:53.250000,52.97,68.47
288041,2018-06-29 11:14:53.281250,47.34,68.47
288042,2018-06-29 11:14:53.312500,35.65,68.47
288043,2018-06-29 11:14:53.343750,26.99,68.47
288044,2018-06-29 11:14:53.375000,26.57,68.47
288045,2018-06-29 11:14:53.406250,30.23,68.47
288046,2018-06-29 11:14:53.437500,31.07,68.47
288047,2018-06-29 11:14:53.468750,27.96,68.47
288048,2018-06-29 11:14:53.500000,23.21,68.47
288049,2018-06-29 11:14:53.531250,16.11,68.55
288050,2018-06-29 11:14:53.562500,4.01,68.55
288051,2018-06-29 11:14:53.593750,-11.78,68.55
288052,2018-06-29 11:14:53.625000,-26.5,68.55
288053,2018-06-29 11:14:53.656250,-38.03,68.55
288054,2018-06-29 11:14:53.687500,-48.41,68.55
288055,2018-06-29 11:14:53.718750,-60.53,68.55
288056,2018-06-29 11:14:53.750000,-75.11,68.55
288057,2018-06-29 11:14:53.781250,-86.0,68.55
288058,2018-06-29 11:14:53.812500,-79.23,68.55
288059,2018-06-29 11:14:53.843750,-46.75,68.55
288060,2018-06-29 11:14:53.875000,0.0,68.55
288061,2018-06-29 11:14:53.906250,40.27,68.55
288062,2018-06-29 11:14:53.937500,63.87,68.55
288063,2018-06-29 11:14:53.968750,72.57,68.55
288064,2018-06-29 11:14:54.000000,70.13,68.55
288065,2018-06-29 11:14:54.031250,60.48,68.55
288066,2018-06-29 11:14:54.062500,50.66,68.55
288067,2018-06-29 11:14:54.093750,46.67,68.55
288068,2018-06-29 11:14:54.125000,47.07,68.55
288069,2018-06-29 11:14:54.156250,45.65,68.55
288070,2018-06-29 11:14:54.187500,40.03,68.55
