,Time,ppg,hr
150400,2018-06-29 10:03:12.000000,-53.55,74.47
150401,2018-06-29 10:03:12.031250,-49.8,74.47
150402,2018-06-29 10:03:12.062500,-47.77,74.47
150403,2018-06-29 10:03:12.093750,-44.19,74.47
150404,2018-06-29 10:03:12.125000,-35.29,74.47
150405,2018-06-29 10:03:12.156250,-18.63,74.47
150406,2018-06-29 10:03:12.187500,4.47,74.47
150407,2018-06-29 10:03:12.218750,28.47,74.47
150408,2018-06-29 10:03:12.250000,47.85,74.47
150409,2018-06-29 10:03:12.281250,60.69,74.47
150410,2018-06-29 10:03:12.312500,66.46,74.47
150411,2018-06-29 10:03:12.343750,65.85,74.47
150412,2018-06-29 10:03:12.375000,61.97,74.47
150413,2018-06-29 10:03:12.406250,58.11,74.47
150414,2018-06-29 10:03:12.437500,54.58,74.47
150415,2018-06-29 10:03:12.468750,50.8,74.47
150416,2018-06-29 10:03:12.500000,48.34,74.47
150417,2018-06-29 10:03:12.531250,49.81,74.3
150418,2018-06-29 10:03:12.562500,55.82,74.3
150419,2018-06-29 10:03:12.593750,62.6,74.3
150420,2018-06-29 10:03:12.625000,68.22,74.3
150421,2018-06-29 10:03:12.656250,75.34,74.3
150422,2018-06-29 10:03:12.687500,87.29,74.3
150423,2018-06-29 10:03:12.718750,100.01,74.3
150424,2018-06-29 10:03:12.750000,106.36,74.3
150425,2018-06-29 10:03:12.781250,107.8,74.3
150426,2018-06-29 10:03:12.812500,111.41,74.3
150427,2018-06-29 10:03:12.843750,119.62,74.3
150428,2018-06-29 10:03:12.875000,122.05,74.3
150429,2018-06-29 10:03:12.906250,112.18,74.3
150430,2018-06-29 10:03:12.937500,93.92,74.3
150431,2018-06-29 10:03:12.968750,77.62,74.3
150432,2018-06-29 10:03:13.000000,63.42,74.3
150433,2018-06-29 10:03:13.031250,36.42,74.3
150434,2018-06-29 10:03:13.062500,-17.94,74.3
150435,2018-06-29 10:03:13.093750,-106.06,74.3
150436,2018-06-29 10:03:13.125000,-175.64,74.3
150437,2018-06-29 10:03:13.156250,-179.39,74.3
150438,2018-06-29 10:03:13.187500,-144.35,74.3
150439,2018-06-29 10:03:13.218750,-105.37,74.3
150440,2018-06-29 10:03:13.250000,-68.04,74.3
150441,2018-06-29 10:03:13.281250,-32.57,74.3
150442,2018-06-29 10:03:13.312500,-4.74,74.3
150443,2018-06-29 10:03:13.343750,19.82,74.3
150444,2018-06-29 10:03:13.375000,48.81,74.3
150445,2018-06-29 10:03:13.406250,83.25,74.3
150446,2018-06-29 10:03:13.437500,114.28,74.3
150447,2018-06-29 10:03:13.468750,137.54,74.3
150448,2018-06-29 10:03:13.500000,142.77,74.3
150449,2018-06-29 10:03:13.531250,118.11,74.18
150450,2018-06-29 10:03:13.562500,69.47,74.18
150451,2018-06-29 10:03:13.593750,15.78,74.18
150452,2018-06-29 10:03:13.625000,-29.23,74.18
150453,2018-06-29 10:03:13.656250,-68.61,74.18
150454,2018-06-29 10:03:13.687500,-110.18,74.18
150455,2018-06-29 10:03:13.718750,-154.77,74.18
150456,2018-06-29 10:03:13.750000,-186.81,74.18
150457,2018-06-29 10:03:13.781250,-196.24,74.18
150458,2018-06-29 10:03:13.812500,-184.57,74.18
150459,2018-06-29 10:03:13.843750,-169.38,74.18
150460,2018-06-29 10:03:13.875000,-177.72,74.18
150461,2018-06-29 10:03:13.906250,-220.6,74.18
150462,2018-06-29 10:03:13.937500,-285.65,74.18
150463,2018-06-29 10:03:13.968750,-283.57,74.18
150464,2018-06-29 10:03:14.000000,-169.29,74.18
150465,2018-06-29 10:03:14.031250,-42.46,74.18
150466,2018-06-29 10:03:14.062500,54.75,74.18
150467,2018-06-29 10:03:14.093750,131.99,74.18
150468,2018-06-29 10:03:14.125000,181.79,74.18
150469,2018-06-29 10:03:14.156250,212.88,74.18
150470,2018-06-29 10:03:14.187500,248.6,74.18
150471,2018-06-29 10:03:14.218750,285.77,74.18
150472,2018-06-29 10:03:14.250000,288.49,74.18
150473,2018-06-29 10:03:14.281250,219.04,74.18
150474,2018-06-29 10:03:14.312500,125.81,74.18
150475,2018-06-29 10:03:14.343750,43.7,74.18
150476,2018-06-29 10:03:14.375000,-19.21,74.18
150477,2018-06-29 10:03:14.406250,-55.08,74.18
150478,2018-06-29 10:03:14.437500,-66.42,74.18
150479,2018-06-29 10:03:14.468750,-74.69,74.18
150480,2018-06-29 10:03:14.500000,-90.57,74.18
150481,2018-06-29 10:03:14.531250,-107.85,74.07
150482,2018-06-29 10:03:14.562500,-118.24,74.07
150483,2018-06-29 10:03:14.593750,-116.43,74.07
150484,2018-06-29 10:03:14.625000,-104.37,74.07
150485,2018-06-29 10:03:14.656250,-87.87,74.07
150486,2018-06-29 10:03:14.687500,-75.12,74.07
150487,2018-06-29 10:03:14.718750,-67.04,74.07
150488,2018-06-29 10:03:14.750000,-59.98,74.07
150489,2018-06-29 10:03:14.781250,-49.67,74.07
150490,2018-06-29 10:03:14.812500,-39.12,74.07
150491,2018-06-29 10:03:14.843750,-32.42,74.07
150492,2018-06-29 10:03:14.875000,-28.34,74.07
150493,2018-06-29 10:03:14.906250,-24.53,74.07
150494,2018-06-29 10:03:14.937500,-21.73,74.07
150495,2018-06-29 10:03:14.968750,-18.81,74.07
150496,2018-06-29 10:03:15.000000,-6.27,74.07
150497,2018-06-29 10:03:15.031250,23.47,74.07
150498,2018-06-29 10:03:15.062500,70.18,74.07
150499,2018-06-29 10:03:15.093750,128.33,74.07
150500,2018-06-29 10:03:15.125000,183.25,74.07
150501,2018-06-29 10:03:15.156250,209.63,74.07
150502,2018-06-29 10:03:15.187500,192.42,74.07
150503,2018-06-29 10:03:15.218750,140.71,74.07
150504,2018-06-29 10:03:15.250000,71.31,74.07
150505,2018-06-29 10:03:15.281250,-4.94,74.07
150506,2018-06-29 10:03:15.312500,-74.31,74.07
150507,2018-06-29 10:03:15.343750,-120.76,74.07
150508,2018-06-29 10:03:15.375000,-141.11,74.07
150509,2018-06-29 10:03:15.406250,-141.89,74.07
150510,2018-06-29 10:03:15.437500,-124.38,74.07
150511,2018-06-29 10:03:15.468750,-89.46,74.07
150512,2018-06-29 10:03:15.500000,-49.97,74.07
150513,2018-06-29 10:03:15.531250,-20.33,73.95
150514,2018-06-29 10:03:15.562500,0.54,73.95
150515,2018-06-29 10:03:15.593750,27.27,73.95
150516,2018-06-29 10:03:15.625000,69.35,73.95
150517,2018-06-29 10:03:15.656250,117.25,73.95
150518,2018-06-29 10:03:15.687500,152.01,73.95
150519,2018-06-29 10:03:15.718750,167.88,73.95
150520,2018-06-29 10:03:15.750000,175.26,73.95
150521,2018-06-29 10:03:15.781250,177.72,73.95
150522,2018-06-29 10:03:15.812500,169.78,73.95
150523,2018-06-29 10:03:15.843750,152.51,73.95
150524,2018-06-29 10:03:15.875000,134.26,73.95
150525,2018-06-29 10:03:15.906250,113.47,73.95
150526,2018-06-29 10:03:15.937500,80.95,73.95
150527,2018-06-29 10:03:15.968750,39.81,73.95
150528,2018-06-29 10:03:16.000000,3.0,73.95
150529,2018-06-29 10:03:16.031250,-22.72,73.95
150530,2018-06-29 10:03:16.062500,-49.18,73.95
150531,2018-06-29 10:03:16.093750,-90.43,73.95
150532,2018-06-29 10:03:16.125000,-150.37,73.95
150533,2018-06-29 10:03:16.156250,-208.18,73.95
150534,2018-06-29 10:03:16.187500,-211.7,73.95
150535,2018-06-29 10:03:16.218750,-160.83,73.95
150536,2018-06-29 10:03:16.250000,-93.14,73.95
150537,2018-06-29 10:03:16.281250,-34.17,73.95
150538,2018-06-29 10:03:16.312500,6.65,73.95
150539,2018-06-29 10:03:16.343750,27.94,73.95
150540,2018-06-29 10:03:16.375000,35.06,73.95
150541,2018-06-29 10:03:16.406250,34.93,73.95
150542,2018-06-29 10:03:16.437500,36.73,73.95
150543,2018-06-29 10:03:16.468750,46.65,73.95
150544,2018-06-29 10:03:16.500000,52.69,73.95
150545,2018-06-29 10:03:16.531250,41.92,73.83
150546,2018-06-29 10:03:16.562500,20.03,73.83
150547,2018-06-29 10:03:16.593750,3.42,73.83
150548,2018-06-29 10:03:16.625000,-4.56,73.83
150549,2018-06-29 10:03:16.656250,-16.67,73.83
150550,2018-06-29 10:03:16.687500,-40.97,73.83
150551,2018-06-29 10:03:16.718750,-71.74,73.83
150552,2018-06-29 10:03:16.750000,-99.66,73.83
150553,2018-06-29 10:03:16.781250,-117.48,73.83
150554,2018-06-29 10:03:16.812500,-132.08,73.83
150555,2018-06-29 10:03:16.843750,-153.97,73.83
150556,2018-06-29 10:03:16.875000,-180.52,73.83
150557,2018-06-29 10:03:16.906250,-185.99,73.83
150558,2018-06-29 10:03:16.937500,-152.81,73.83
150559,2018-06-29 10:03:16.968750,-85.62,73.83
150560,2018-06-29 10:03:17.000000,-4.84,73.83
150561,2018-06-29 10:03:17.031250,77.62,73.83
150562,2018-06-29 10:03:17.062500,158.83,73.83
150563,2018-06-29 10:03:17.093750,224.14,73.83
150564,2018-06-29 10:03:17.125000,275.75,73.83
150565,2018-06-29 10:03:17.156250,278.94,73.83
150566,2018-06-29 10:03:17.187500,215.86,73.83
150567,2018-06-29 10:03:17.218750,144.01,73.83
150568,2018-06-29 10:03:17.250000,80.12,73.83
150569,2018-06-29 10:03:17.281250,14.97,73.83
150570,2018-06-29 10:03:17.312500,-47.43,73.83
150571,2018-06-29 10:03:17.343750,-84.84,73.83
150572,2018-06-29 10:03:17.375000,-87.48,73.83
150573,2018-06-29 10:03:17.406250,-66.62,73.83
150574,2018-06-29 10:03:17.437500,-47.59,73.83
150575,2018-06-29 10:03:17.468750,-37.56,73.83
150576,2018-06-29 10:03:17.500000,-39.02,73.83
150577,2018-06-29 10:03:17.531250,-55.01,73.83
150578,2018-06-29 10:03:17.562500,-82.73,73.83
150579,2018-06-29 10:03:17.593750,-108.26,73.83
150580,2018-06-29 10:03:17.625000,-117.29,73.83
150581,2018-06-29 10:03:17.656250,-111.56,73.83
150582,2018-06-29 10:03:17.687500,-101.64,73.83
150583,2018-06-29 10:03:17.718750,-94.43,73.83
150584,2018-06-29 10:03:17.750000,-87.33,73.83
150585,2018-06-29 10:03:17.781250,-82.45,73.83
150586,2018-06-29 10:03:17.812500,-84.22,73.83
150587,2018-06-29 10:03:17.843750,-90.2,73.83
150588,2018-06-29 10:03:17.875000,-90.74,73.83
150589,2018-06-29 10:03:17.906250,-81.05,73.83
150590,2018-06-29 10:03:17.937500,-63.88,73.83
150591,2018-06-29 10:03:17.968750,-41.3,73.83
150592,2018-06-29 10:03:18.000000,-14.83,73.83
150593,2018-06-29 10:03:18.031250,16.23,73.83
