,Time,ppg,hr
51200,2018-06-29 09:11:32.000000,-1.62,79.7
51201,2018-06-29 09:11:32.031250,78.16,79.7
51202,2018-06-29 09:11:32.062500,153.6,79.7
51203,2018-06-29 09:11:32.093750,150.7,79.7
51204,2018-06-29 09:11:32.125000,81.88,79.7
51205,2018-06-29 09:11:32.156250,11.79,79.7
51206,2018-06-29 09:11:32.187500,-24.01,79.7
51207,2018-06-29 09:11:32.218750,-30.97,79.7
51208,2018-06-29 09:11:32.250000,-22.26,79.7
51209,2018-06-29 09:11:32.281250,-10.37,79.7
51210,2018-06-29 09:11:32.312500,-8.55,79.7
51211,2018-06-29 09:11:32.343750,-23.71,79.7
51212,2018-06-29 09:11:32.375000,-45.58,79.7
51213,2018-06-29 09:11:32.406250,-54.51,79.7
51214,2018-06-29 09:11:32.437500,-44.78,79.7
51215,2018-06-29 09:11:32.468750,-25.21,79.7
51216,2018-06-29 09:11:32.500000,-10.09,79.7
51217,2018-06-29 09:11:32.531250,-1.88,79.77
51218,2018-06-29 09:11:32.562500,4.08,79.77
51219,2018-06-29 09:11:32.593750,11.64,79.77
51220,2018-06-29 09:11:32.625000,30.19,79.77
51221,2018-06-29 09:11:32.656250,64.46,79.77
51222,2018-06-29 09:11:32.687500,95.15,79.77
51223,2018-06-29 09:11:32.718750,96.63,79.77
51224,2018-06-29 09:11:32.750000,71.8,79.77
51225,2018-06-29 09:11:32.781250,40.95,79.77
51226,2018-06-29 09:11:32.812500,15.29,79.77
51227,2018-06-29 09:11:32.843750,-7.48,79.77
51228,2018-06-29 09:11:32.875000,-33.81,79.77
51229,2018-06-29 09:11:32.906250,-68.48,79.77
51230,2018-06-29 09:11:32.937500,-102.25,79.77
51231,2018-06-29 09:11:32.968750,-105.34,79.77
51232,2018-06-29 09:11:33.000000,-69.99,79.77
51233,2018-06-29 09:11:33.031250,-28.65,79.77
51234,2018-06-29 09:11:33.062500,17.73,79.77
51235,2018-06-29 09:11:33.093750,98.71,79.77
51236,2018-06-29 09:11:33.125000,135.49,79.77
51237,2018-06-29 09:11:33.156250,64.32,79.77
51238,2018-06-29 09:11:33.187500,-37.27,79.77
51239,2018-06-29 09:11:33.218750,-85.55,79.77
51240,2018-06-29 09:11:33.250000,-85.12,79.77
51241,2018-06-29 09:11:33.281250,-59.46,79.77
51242,2018-06-29 09:11:33.312500,-15.21,79.77
51243,2018-06-29 09:11:33.343750,21.91,79.77
51244,2018-06-29 09:11:33.375000,19.41,79.77
51245,2018-06-29 09:11:33.406250,-22.7,79.77
51246,2018-06-29 09:11:33.437500,-58.27,79.77
51247,2018-06-29 09:11:33.468750,-67.32,79.77
51248,2018-06-29 09:11:33.500000,-65.06,79.77
51249,2018-06-29 09:11:33.531250,-60.77,79.83
51250,2018-06-29 09:11:33.562500,-49.23,79.83
51251,2018-06-29 09:11:33.593750,-29.14,79.83
51252,2018-06-29 09:11:33.625000,-6.84,79.83
51253,2018-06-29 09:11:33.656250,11.1,79.83
51254,2018-06-29 09:11:33.687500,23.16,79.83
51255,2018-06-29 09:11:33.718750,32.42,79.83
51256,2018-06-29 09:11:33.750000,39.52,79.83
51257,2018-06-29 09:11:33.781250,42.6,79.83
51258,2018-06-29 09:11:33.812500,41.25,79.83
51259,2018-06-29 09:11:33.843750,36.35,79.83
51260,2018-06-29 09:11:33.875000,24.65,79.83
51261,2018-06-29 09:11:33.906250,4.61,79.83
51262,2018-06-29 09:11:33.937500,-16.39,79.83
51263,2018-06-29 09:11:33.968750,-29.15,79.83
51264,2018-06-29 09:11:34.000000,-33.41,79.83
51265,2018-06-29 09:11:34.031250,-34.79,79.83
51266,2018-06-29 09:11:34.062500,-36.8,79.83
51267,2018-06-29 09:11:34.093750,-41.05,79.83
51268,2018-06-29 09:11:34.125000,-48.45,79.83
51269,2018-06-29 09:11:34.156250,-57.18,79.83
51270,2018-06-29 09:11:34.187500,-64.02,79.83
51271,2018-06-29 09:11:34.218750,-70.13,79.83
51272,2018-06-29 09:11:34.250000,-81.37,79.83
51273,2018-06-29 09:11:34.281250,-98.58,79.83
51274,2018-06-29 09:11:34.312500,-111.15,79.83
51275,2018-06-29 09:11:34.343750,-107.8,79.83
51276,2018-06-29 09:11:34.375000,-91.04,79.83
51277,2018-06-29 09:11:34.406250,-72.99,79.83
51278,2018-06-29 09:11:34.437500,-60.41,79.83
51279,2018-06-29 09:11:34.468750,-51.76,79.83
51280,2018-06-29 09:11:34.500000,-44.15,79.83
51281,2018-06-29 09:11:34.531250,-35.69,79.82
51282,2018-06-29 09:11:34.562500,-25.75,79.82
51283,2018-06-29 09:11:34.593750,-16.21,79.82
51284,2018-06-29 09:11:34.625000,-9.25,79.82
51285,2018-06-29 09:11:34.656250,-4.0,79.82
51286,2018-06-29 09:11:34.687500,2.36,79.82
