,Time,ppg,hr
262400,2018-06-29 11:01:32.000000,-81.59,73.12
262401,2018-06-29 11:01:32.031250,-89.98,73.12
262402,2018-06-29 11:01:32.062500,-77.71,73.12
262403,2018-06-29 11:01:32.093750,-42.83,73.12
262404,2018-06-29 11:01:32.125000,-0.11,73.12
262405,2018-06-29 11:01:32.156250,33.42,73.12
262406,2018-06-29 11:01:32.187500,52.48,73.12
262407,2018-06-29 11:01:32.218750,60.3,73.12
262408,2018-06-29 11:01:32.250000,60.28,73.12
262409,2018-06-29 11:01:32.281250,55.44,73.12
262410,2018-06-29 11:01:32.312500,50.62,73.12
262411,2018-06-29 11:01:32.343750,49.58,73.12
262412,2018-06-29 11:01:32.375000,51.27,73.12
262413,2018-06-29 11:01:32.406250,52.14,73.12
262414,2018-06-29 11:01:32.437500,50.81,73.12
262415,2018-06-29 11:01:32.468750,48.06,73.12
262416,2018-06-29 11:01:32.500000,43.6,73.12
262417,2018-06-29 11:01:32.531250,36.27,73.22
262418,2018-06-29 11:01:32.562500,26.49,73.22
262419,2018-06-29 11:01:32.593750,16.39,73.22
262420,2018-06-29 11:01:32.625000,7.53,73.22
262421,2018-06-29 11:01:32.656250,-0.73,73.22
262422,2018-06-29 11:01:32.687500,-10.28,73.22
262423,2018-06-29 11:01:32.718750,-21.51,73.22
262424,2018-06-29 11:01:32.750000,-32.52,73.22
262425,2018-06-29 11:01:32.781250,-41.7,73.22
262426,2018-06-29 11:01:32.812500,-49.51,73.22
262427,2018-06-29 11:01:32.843750,-57.84,73.22
262428,2018-06-29 11:01:32.875000,-69.11,73.22
262429,2018-06-29 11:01:32.906250,-82.74,73.22
262430,2018-06-29 11:01:32.937500,-89.74,73.22
262431,2018-06-29 11:01:32.968750,-77.11,73.22
262432,2018-06-29 11:01:33.000000,-43.28,73.22
262433,2018-06-29 11:01:33.031250,-3.19,73.22
262434,2018-06-29 11:01:33.062500,26.64,73.22
262435,2018-06-29 11:01:33.093750,41.3,73.22
262436,2018-06-29 11:01:33.125000,44.08,73.22
262437,2018-06-29 11:01:33.156250,39.28,73.22
262438,2018-06-29 11:01:33.187500,32.13,73.22
