,Time,ppg,hr
224000,2018-06-29 10:41:32.000000,-520.77,69.5
224001,2018-06-29 10:41:32.031250,-506.51,69.5
224002,2018-06-29 10:41:32.062500,-402.03,69.5
224003,2018-06-29 10:41:32.093750,-284.55,69.5
224004,2018-06-29 10:41:32.125000,-229.83,69.5
224005,2018-06-29 10:41:32.156250,-265.91,69.5
224006,2018-06-29 10:41:32.187500,-309.77,69.5
224007,2018-06-29 10:41:32.218750,-286.01,69.5
224008,2018-06-29 10:41:32.250000,-167.74,69.5
224009,2018-06-29 10:41:32.281250,61.81,69.5
224010,2018-06-29 10:41:32.312500,185.86,69.5
224011,2018-06-29 10:41:32.343750,192.11,69.5
224012,2018-06-29 10:41:32.375000,159.75,69.5
224013,2018-06-29 10:41:32.406250,119.01,69.5
224014,2018-06-29 10:41:32.437500,74.16,69.5
224015,2018-06-29 10:41:32.468750,57.54,69.5
224016,2018-06-29 10:41:32.500000,62.41,69.5
224017,2018-06-29 10:41:32.531250,67.03,69.33
224018,2018-06-29 10:41:32.562500,54.24,69.33
224019,2018-06-29 10:41:32.593750,29.14,69.33
224020,2018-06-29 10:41:32.625000,-0.68,69.33
224021,2018-06-29 10:41:32.656250,-50.43,69.33
224022,2018-06-29 10:41:32.687500,-122.35,69.33
224023,2018-06-29 10:41:32.718750,-203.14,69.33
224024,2018-06-29 10:41:32.750000,-253.1,69.33
224025,2018-06-29 10:41:32.781250,-249.26,69.33
224026,2018-06-29 10:41:32.812500,-185.95,69.33
224027,2018-06-29 10:41:32.843750,-69.02,69.33
224028,2018-06-29 10:41:32.875000,87.14,69.33
224029,2018-06-29 10:41:32.906250,255.06,69.33
224030,2018-06-29 10:41:32.937500,394.85,69.33
224031,2018-06-29 10:41:32.968750,478.72,69.33
224032,2018-06-29 10:41:33.000000,501.58,69.33
224033,2018-06-29 10:41:33.031250,481.25,69.33
224034,2018-06-29 10:41:33.062500,441.91,69.33
224035,2018-06-29 10:41:33.093750,396.67,69.33
224036,2018-06-29 10:41:33.125000,341.98,69.33
224037,2018-06-29 10:41:33.156250,271.4,69.33
224038,2018-06-29 10:41:33.187500,191.35,69.33
224039,2018-06-29 10:41:33.218750,118.53,69.33
224040,2018-06-29 10:41:33.250000,65.29,69.33
224041,2018-06-29 10:41:33.281250,32.6,69.33
224042,2018-06-29 10:41:33.312500,11.32,69.33
224043,2018-06-29 10:41:33.343750,-14.58,69.33
224044,2018-06-29 10:41:33.375000,-56.27,69.33
224045,2018-06-29 10:41:33.406250,-103.11,69.33
