,Time,ppg,hr
201600,2018-06-29 10:29:52.000000,-20.16,60.58
201601,2018-06-29 10:29:52.031250,9.07,60.58
201602,2018-06-29 10:29:52.062500,28.83,60.58
201603,2018-06-29 10:29:52.093750,41.33,60.58
201604,2018-06-29 10:29:52.125000,47.79,60.58
201605,2018-06-29 10:29:52.156250,48.96,60.58
201606,2018-06-29 10:29:52.187500,46.91,60.58
201607,2018-06-29 10:29:52.218750,44.4,60.58
201608,2018-06-29 10:29:52.250000,42.4,60.58
201609,2018-06-29 10:29:52.281250,39.93,60.58
201610,2018-06-29 10:29:52.312500,36.39,60.58
201611,2018-06-29 10:29:52.343750,31.92,60.58
201612,2018-06-29 10:29:52.375000,25.35,60.58
201613,2018-06-29 10:29:52.406250,15.13,60.58
201614,2018-06-29 10:29:52.437500,2.92,60.58
201615,2018-06-29 10:29:52.468750,-7.26,60.58
201616,2018-06-29 10:29:52.500000,-14.25,60.58
201617,2018-06-29 10:29:52.531250,-21.08,60.52
201618,2018-06-29 10:29:52.562500,-29.44,60.52
201619,2018-06-29 10:29:52.593750,-36.3,60.52
201620,2018-06-29 10:29:52.625000,-38.96,60.52
201621,2018-06-29 10:29:52.656250,-39.54,60.52
201622,2018-06-29 10:29:52.687500,-42.47,60.52
201623,2018-06-29 10:29:52.718750,-49.85,60.52
201624,2018-06-29 10:29:52.750000,-57.9,60.52
201625,2018-06-29 10:29:52.781250,-57.25,60.52
201626,2018-06-29 10:29:52.812500,-41.27,60.52
201627,2018-06-29 10:29:52.843750,-14.75,60.52
201628,2018-06-29 10:29:52.875000,10.57,60.52
201629,2018-06-29 10:29:52.906250,27.31,60.52
201630,2018-06-29 10:29:52.937500,35.26,60.52
201631,2018-06-29 10:29:52.968750,36.25,60.52
201632,2018-06-29 10:29:53.000000,32.12,60.52
201633,2018-06-29 10:29:53.031250,26.48,60.52
201634,2018-06-29 10:29:53.062500,23.78,60.52
201635,2018-06-29 10:29:53.093750,25.51,60.52
201636,2018-06-29 10:29:53.125000,29.33,60.52
201637,2018-06-29 10:29:53.156250,32.36,60.52
201638,2018-06-29 10:29:53.187500,33.66,60.52
201639,2018-06-29 10:29:53.218750,32.79,60.52
201640,2018-06-29 10:29:53.250000,28.23,60.52
201641,2018-06-29 10:29:53.281250,19.42,60.52
201642,2018-06-29 10:29:53.312500,8.95,60.52
201643,2018-06-29 10:29:53.343750,0.3,60.52
201644,2018-06-29 10:29:53.375000,-6.19,60.52
201645,2018-06-29 10:29:53.406250,-13.05,60.52
201646,2018-06-29 10:29:53.437500,-21.6,60.52
201647,2018-06-29 10:29:53.468750,-29.88,60.52
201648,2018-06-29 10:29:53.500000,-36.29,60.52
201649,2018-06-29 10:29:53.531250,-43.19,60.48
201650,2018-06-29 10:29:53.562500,-54.23,60.48
201651,2018-06-29 10:29:53.593750,-68.77,60.48
201652,2018-06-29 10:29:53.625000,-80.15,60.48
201653,2018-06-29 10:29:53.656250,-79.0,60.48
201654,2018-06-29 10:29:53.687500,-61.08,60.48
201655,2018-06-29 10:29:53.718750,-33.06,60.48
201656,2018-06-29 10:29:53.750000,-6.45,60.48
201657,2018-06-29 10:29:53.781250,13.25,60.48
201658,2018-06-29 10:29:53.812500,26.84,60.48
201659,2018-06-29 10:29:53.843750,34.93,60.48
201660,2018-06-29 10:29:53.875000,37.66,60.48
201661,2018-06-29 10:29:53.906250,37.21,60.48
201662,2018-06-29 10:29:53.937500,35.92,60.48
201663,2018-06-29 10:29:53.968750,34.17,60.48
201664,2018-06-29 10:29:54.000000,31.84,60.48
201665,2018-06-29 10:29:54.031250,30.04,60.48
201666,2018-06-29 10:29:54.062500,29.53,60.48
201667,2018-06-29 10:29:54.093750,28.85,60.48
201668,2018-06-29 10:29:54.125000,25.21,60.48
201669,2018-06-29 10:29:54.156250,17.95,60.48
201670,2018-06-29 10:29:54.187500,9.76,60.48
201671,2018-06-29 10:29:54.218750,3.37,60.48
201672,2018-06-29 10:29:54.250000,-1.81,60.48
201673,2018-06-29 10:29:54.281250,-8.37,60.48
201674,2018-06-29 10:29:54.312500,-16.89,60.48
201675,2018-06-29 10:29:54.343750,-25.01,60.48
201676,2018-06-29 10:29:54.375000,-31.15,60.48
201677,2018-06-29 10:29:54.406250,-36.99,60.48
201678,2018-06-29 10:29:54.437500,-45.28,60.48
201679,2018-06-29 10:29:54.468750,-55.87,60.48
201680,2018-06-29 10:29:54.500000,-63.51,60.48
201681,2018-06-29 10:29:54.531250,-60.3,60.47
201682,2018-06-29 10:29:54.562500,-43.8,60.47
201683,2018-06-29 10:29:54.593750,-21.26,60.47
201684,2018-06-29 10:29:54.625000,-2.31,60.47
201685,2018-06-29 10:29:54.656250,9.87,60.47
201686,2018-06-29 10:29:54.687500,16.88,60.47
201687,2018-06-29 10:29:54.718750,20.01,60.47
201688,2018-06-29 10:29:54.750000,20.34,60.47
201689,2018-06-29 10:29:54.781250,20.5,60.47
201690,2018-06-29 10:29:54.812500,22.84,60.47
201691,2018-06-29 10:29:54.843750,27.08,60.47
201692,2018-06-29 10:29:54.875000,31.0,60.47
201693,2018-06-29 10:29:54.906250,32.69,60.47
201694,2018-06-29 10:29:54.937500,31.15,60.47
201695,2018-06-29 10:29:54.968750,25.13,60.47
201696,2018-06-29 10:29:55.000000,14.7,60.47
201697,2018-06-29 10:29:55.031250,3.42,60.47
201698,2018-06-29 10:29:55.062500,-5.18,60.47
201699,2018-06-29 10:29:55.093750,-12.15,60.47
201700,2018-06-29 10:29:55.125000,-20.1,60.47
201701,2018-06-29 10:29:55.156250,-28.09,60.47
201702,2018-06-29 10:29:55.187500,-33.98,60.47
201703,2018-06-29 10:29:55.218750,-38.68,60.47
201704,2018-06-29 10:29:55.250000,-45.38,60.47
201705,2018-06-29 10:29:55.281250,-55.74,60.47
201706,2018-06-29 10:29:55.312500,-65.94,60.47
201707,2018-06-29 10:29:55.343750,-66.58,60.47
201708,2018-06-29 10:29:55.375000,-51.36,60.47
201709,2018-06-29 10:29:55.406250,-25.56,60.47
