,Time,ppg,hr
76800,2018-06-29 09:24:52.000000,-186.06,118.35
76801,2018-06-29 09:24:52.031250,-178.93,118.35
76802,2018-06-29 09:24:52.062500,-139.8,118.35
76803,2018-06-29 09:24:52.093750,-98.8,118.35
76804,2018-06-29 09:24:52.125000,-74.25,118.35
76805,2018-06-29 09:24:52.156250,-63.04,118.35
76806,2018-06-29 09:24:52.187500,-62.9,118.35
76807,2018-06-29 09:24:52.218750,-75.84,118.35
76808,2018-06-29 09:24:52.250000,-93.86,118.35
76809,2018-06-29 09:24:52.281250,-104.37,118.35
76810,2018-06-29 09:24:52.312500,-104.07,118.35
76811,2018-06-29 09:24:52.343750,-96.47,118.35
76812,2018-06-29 09:24:52.375000,-88.0,118.35
76813,2018-06-29 09:24:52.406250,-86.32,118.35
76814,2018-06-29 09:24:52.437500,-86.01,118.35
76815,2018-06-29 09:24:52.468750,-64.59,118.35
76816,2018-06-29 09:24:52.500000,-8.91,118.35
76817,2018-06-29 09:24:52.531250,67.93,118.87
76818,2018-06-29 09:24:52.562500,138.84,118.87
76819,2018-06-29 09:24:52.593750,178.26,118.87
76820,2018-06-29 09:24:52.625000,173.76,118.87
76821,2018-06-29 09:24:52.656250,136.7,118.87
76822,2018-06-29 09:24:52.687500,93.18,118.87
76823,2018-06-29 09:24:52.718750,61.32,118.87
76824,2018-06-29 09:24:52.750000,43.92,118.87
76825,2018-06-29 09:24:52.781250,35.71,118.87
76826,2018-06-29 09:24:52.812500,27.8,118.87
76827,2018-06-29 09:24:52.843750,9.5,118.87
76828,2018-06-29 09:24:52.875000,-19.53,118.87
76829,2018-06-29 09:24:52.906250,-32.7,118.87
76830,2018-06-29 09:24:52.937500,8.34,118.87
76831,2018-06-29 09:24:52.968750,105.74,118.87
76832,2018-06-29 09:24:53.000000,208.55,118.87
76833,2018-06-29 09:24:53.031250,258.53,118.87
76834,2018-06-29 09:24:53.062500,238.65,118.87
76835,2018-06-29 09:24:53.093750,168.82,118.87
76836,2018-06-29 09:24:53.125000,75.86,118.87
76837,2018-06-29 09:24:53.156250,-17.71,118.87
76838,2018-06-29 09:24:53.187500,-91.76,118.87
76839,2018-06-29 09:24:53.218750,-134.82,118.87
76840,2018-06-29 09:24:53.250000,-153.42,118.87
76841,2018-06-29 09:24:53.281250,-165.43,118.87
76842,2018-06-29 09:24:53.312500,-182.78,118.87
76843,2018-06-29 09:24:53.343750,-196.42,118.87
76844,2018-06-29 09:24:53.375000,-177.59,118.87
76845,2018-06-29 09:24:53.406250,-103.44,118.87
76846,2018-06-29 09:24:53.437500,17.26,118.87
76847,2018-06-29 09:24:53.468750,149.45,118.87
76848,2018-06-29 09:24:53.500000,255.76,118.87
76849,2018-06-29 09:24:53.531250,310.68,119.38
76850,2018-06-29 09:24:53.562500,305.08,119.38
76851,2018-06-29 09:24:53.593750,248.88,119.38
76852,2018-06-29 09:24:53.625000,165.75,119.38
76853,2018-06-29 09:24:53.656250,80.01,119.38
76854,2018-06-29 09:24:53.687500,6.66,119.38
76855,2018-06-29 09:24:53.718750,-51.34,119.38
76856,2018-06-29 09:24:53.750000,-99.44,119.38
76857,2018-06-29 09:24:53.781250,-146.55,119.38
76858,2018-06-29 09:24:53.812500,-188.47,119.38
76859,2018-06-29 09:24:53.843750,-193.16,119.38
76860,2018-06-29 09:24:53.875000,-129.85,119.38
76861,2018-06-29 09:24:53.906250,-17.93,119.38
76862,2018-06-29 09:24:53.937500,86.27,119.38
76863,2018-06-29 09:24:53.968750,148.18,119.38
76864,2018-06-29 09:24:54.000000,169.16,119.38
76865,2018-06-29 09:24:54.031250,159.97,119.38
76866,2018-06-29 09:24:54.062500,135.05,119.38
76867,2018-06-29 09:24:54.093750,110.72,119.38
76868,2018-06-29 09:24:54.125000,83.78,119.38
76869,2018-06-29 09:24:54.156250,32.8,119.38
76870,2018-06-29 09:24:54.187500,-49.19,119.38
76871,2018-06-29 09:24:54.218750,-144.22,119.38
76872,2018-06-29 09:24:54.250000,-230.28,119.38
76873,2018-06-29 09:24:54.281250,-285.07,119.38
76874,2018-06-29 09:24:54.312500,-279.78,119.38
76875,2018-06-29 09:24:54.343750,-205.43,119.38
76876,2018-06-29 09:24:54.375000,-97.28,119.38
76877,2018-06-29 09:24:54.406250,-1.27,119.38
76878,2018-06-29 09:24:54.437500,68.59,119.38
76879,2018-06-29 09:24:54.468750,115.89,119.38
76880,2018-06-29 09:24:54.500000,134.62,119.38
76881,2018-06-29 09:24:54.531250,124.16,119.87
76882,2018-06-29 09:24:54.562500,105.45,119.87
76883,2018-06-29 09:24:54.593750,97.5,119.87
76884,2018-06-29 09:24:54.625000,94.07,119.87
76885,2018-06-29 09:24:54.656250,74.65,119.87
76886,2018-06-29 09:24:54.687500,26.34,119.87
76887,2018-06-29 09:24:54.718750,-41.15,119.87
76888,2018-06-29 09:24:54.750000,-89.1,119.87
76889,2018-06-29 09:24:54.781250,-78.58,119.87
76890,2018-06-29 09:24:54.812500,-17.69,119.87
76891,2018-06-29 09:24:54.843750,46.78,119.87
76892,2018-06-29 09:24:54.875000,84.94,119.87
76893,2018-06-29 09:24:54.906250,97.07,119.87
76894,2018-06-29 09:24:54.937500,85.9,119.87
76895,2018-06-29 09:24:54.968750,55.95,119.87
76896,2018-06-29 09:24:55.000000,27.36,119.87
76897,2018-06-29 09:24:55.031250,17.75,119.87
76898,2018-06-29 09:24:55.062500,20.19,119.87
76899,2018-06-29 09:24:55.093750,16.41,119.87
76900,2018-06-29 09:24:55.125000,2.11,119.87
76901,2018-06-29 09:24:55.156250,-9.29,119.87
76902,2018-06-29 09:24:55.187500,0.18,119.87
76903,2018-06-29 09:24:55.218750,37.81,119.87
76904,2018-06-29 09:24:55.250000,89.12,119.87
76905,2018-06-29 09:24:55.281250,124.02,119.87
76906,2018-06-29 09:24:55.312500,123.83,119.87
76907,2018-06-29 09:24:55.343750,96.2,119.87
76908,2018-06-29 09:24:55.375000,55.3,119.87
76909,2018-06-29 09:24:55.406250,1.03,119.87
76910,2018-06-29 09:24:55.437500,-68.82,119.87
76911,2018-06-29 09:24:55.468750,-140.87,119.87
76912,2018-06-29 09:24:55.500000,-196.09,119.87
76913,2018-06-29 09:24:55.531250,-227.35,120.33
76914,2018-06-29 09:24:55.562500,-239.26,120.33
76915,2018-06-29 09:24:55.593750,-241.44,120.33
76916,2018-06-29 09:24:55.625000,-234.89,120.33
76917,2018-06-29 09:24:55.656250,-198.75,120.33
76918,2018-06-29 09:24:55.687500,-110.52,120.33
76919,2018-06-29 09:24:55.718750,12.87,120.33
76920,2018-06-29 09:24:55.750000,120.39,120.33
76921,2018-06-29 09:24:55.781250,176.84,120.33
76922,2018-06-29 09:24:55.812500,185.11,120.33
76923,2018-06-29 09:24:55.843750,163.09,120.33
76924,2018-06-29 09:24:55.875000,122.84,120.33
76925,2018-06-29 09:24:55.906250,73.79,120.33
76926,2018-06-29 09:24:55.937500,26.84,120.33
76927,2018-06-29 09:24:55.968750,-9.09,120.33
76928,2018-06-29 09:24:56.000000,-30.27,120.33
76929,2018-06-29 09:24:56.031250,-43.52,120.33
76930,2018-06-29 09:24:56.062500,-64.12,120.33
76931,2018-06-29 09:24:56.093750,-88.81,120.33
76932,2018-06-29 09:24:56.125000,-78.74,120.33
76933,2018-06-29 09:24:56.156250,-2.83,120.33
76934,2018-06-29 09:24:56.187500,112.43,120.33
76935,2018-06-29 09:24:56.218750,208.34,120.33
76936,2018-06-29 09:24:56.250000,251.39,120.33
76937,2018-06-29 09:24:56.281250,242.07,120.33
