,Time,ppg,hr
236800,2018-06-29 10:48:12.000000,109.19,86.5
236801,2018-06-29 10:48:12.031250,70.56,86.5
236802,2018-06-29 10:48:12.062500,29.0,86.5
236803,2018-06-29 10:48:12.093750,-8.7,86.5
236804,2018-06-29 10:48:12.125000,-46.15,86.5
236805,2018-06-29 10:48:12.156250,-91.01,86.5
236806,2018-06-29 10:48:12.187500,-145.72,86.5
236807,2018-06-29 10:48:12.218750,-200.44,86.5
236808,2018-06-29 10:48:12.250000,-247.05,86.5
236809,2018-06-29 10:48:12.281250,-287.52,86.5
236810,2018-06-29 10:48:12.312500,-288.4,86.5
236811,2018-06-29 10:48:12.343750,-220.11,86.5
236812,2018-06-29 10:48:12.375000,-79.96,86.5
236813,2018-06-29 10:48:12.406250,89.26,86.5
236814,2018-06-29 10:48:12.437500,236.57,86.5
236815,2018-06-29 10:48:12.468750,320.85,86.5
236816,2018-06-29 10:48:12.500000,261.87,86.5
236817,2018-06-29 10:48:12.531250,118.93,86.57
236818,2018-06-29 10:48:12.562500,-4.26,86.57
236819,2018-06-29 10:48:12.593750,-81.43,86.57
236820,2018-06-29 10:48:12.625000,-125.76,86.57
236821,2018-06-29 10:48:12.656250,-144.73,86.57
236822,2018-06-29 10:48:12.687500,-159.06,86.57
236823,2018-06-29 10:48:12.718750,-176.4,86.57
236824,2018-06-29 10:48:12.750000,-188.52,86.57
236825,2018-06-29 10:48:12.781250,-177.93,86.57
236826,2018-06-29 10:48:12.812500,-137.16,86.57
236827,2018-06-29 10:48:12.843750,-81.6,86.57
236828,2018-06-29 10:48:12.875000,-19.38,86.57
236829,2018-06-29 10:48:12.906250,52.34,86.57
236830,2018-06-29 10:48:12.937500,149.17,86.57
236831,2018-06-29 10:48:12.968750,256.28,86.57
236832,2018-06-29 10:48:13.000000,326.03,86.57
236833,2018-06-29 10:48:13.031250,324.48,86.57
236834,2018-06-29 10:48:13.062500,264.02,86.57
236835,2018-06-29 10:48:13.093750,181.86,86.57
236836,2018-06-29 10:48:13.125000,103.19,86.57
236837,2018-06-29 10:48:13.156250,33.37,86.57
236838,2018-06-29 10:48:13.187500,-26.57,86.57
236839,2018-06-29 10:48:13.218750,-73.3,86.57
236840,2018-06-29 10:48:13.250000,-104.41,86.57
236841,2018-06-29 10:48:13.281250,-126.33,86.57
236842,2018-06-29 10:48:13.312500,-146.49,86.57
236843,2018-06-29 10:48:13.343750,-164.9,86.57
236844,2018-06-29 10:48:13.375000,-177.72,86.57
236845,2018-06-29 10:48:13.406250,-168.49,86.57
236846,2018-06-29 10:48:13.437500,-129.12,86.57
236847,2018-06-29 10:48:13.468750,-83.43,86.57
236848,2018-06-29 10:48:13.500000,-44.35,86.57
236849,2018-06-29 10:48:13.531250,2.98,86.65
236850,2018-06-29 10:48:13.562500,72.27,86.65
236851,2018-06-29 10:48:13.593750,160.12,86.65
236852,2018-06-29 10:48:13.625000,224.0,86.65
236853,2018-06-29 10:48:13.656250,203.12,86.65
236854,2018-06-29 10:48:13.687500,114.8,86.65
236855,2018-06-29 10:48:13.718750,19.18,86.65
236856,2018-06-29 10:48:13.750000,-49.94,86.65
236857,2018-06-29 10:48:13.781250,-92.42,86.65
236858,2018-06-29 10:48:13.812500,-114.57,86.65
236859,2018-06-29 10:48:13.843750,-123.67,86.65
236860,2018-06-29 10:48:13.875000,-127.99,86.65
236861,2018-06-29 10:48:13.906250,-128.4,86.65
236862,2018-06-29 10:48:13.937500,-104.86,86.65
236863,2018-06-29 10:48:13.968750,-48.08,86.65
236864,2018-06-29 10:48:14.000000,21.65,86.65
236865,2018-06-29 10:48:14.031250,79.54,86.65
236866,2018-06-29 10:48:14.062500,118.5,86.65
236867,2018-06-29 10:48:14.093750,136.83,86.65
236868,2018-06-29 10:48:14.125000,121.17,86.65
236869,2018-06-29 10:48:14.156250,59.48,86.65
236870,2018-06-29 10:48:14.187500,-32.27,86.65
236871,2018-06-29 10:48:14.218750,-108.41,86.65
236872,2018-06-29 10:48:14.250000,-126.12,86.65
236873,2018-06-29 10:48:14.281250,-81.03,86.65
236874,2018-06-29 10:48:14.312500,-12.47,86.65
236875,2018-06-29 10:48:14.343750,41.17,86.65
236876,2018-06-29 10:48:14.375000,68.84,86.65
236877,2018-06-29 10:48:14.406250,81.3,86.65
236878,2018-06-29 10:48:14.437500,82.83,86.65
236879,2018-06-29 10:48:14.468750,68.9,86.65
236880,2018-06-29 10:48:14.500000,28.44,86.65
236881,2018-06-29 10:48:14.531250,-45.32,86.73
236882,2018-06-29 10:48:14.562500,-94.29,86.73
236883,2018-06-29 10:48:14.593750,-82.06,86.73
236884,2018-06-29 10:48:14.625000,-25.13,86.73
236885,2018-06-29 10:48:14.656250,56.22,86.73
236886,2018-06-29 10:48:14.687500,135.65,86.73
236887,2018-06-29 10:48:14.718750,165.72,86.73
236888,2018-06-29 10:48:14.750000,106.45,86.73
236889,2018-06-29 10:48:14.781250,4.82,86.73
236890,2018-06-29 10:48:14.812500,-69.52,86.73
236891,2018-06-29 10:48:14.843750,-108.67,86.73
236892,2018-06-29 10:48:14.875000,-136.57,86.73
236893,2018-06-29 10:48:14.906250,-158.6,86.73
236894,2018-06-29 10:48:14.937500,-161.11,86.73
236895,2018-06-29 10:48:14.968750,-131.57,86.73
236896,2018-06-29 10:48:15.000000,-72.6,86.73
236897,2018-06-29 10:48:15.031250,-4.58,86.73
236898,2018-06-29 10:48:15.062500,50.35,86.73
236899,2018-06-29 10:48:15.093750,83.99,86.73
236900,2018-06-29 10:48:15.125000,104.1,86.73
236901,2018-06-29 10:48:15.156250,119.58,86.73
236902,2018-06-29 10:48:15.187500,130.27,86.73
236903,2018-06-29 10:48:15.218750,123.92,86.73
236904,2018-06-29 10:48:15.250000,95.28,86.73
236905,2018-06-29 10:48:15.281250,53.23,86.73
236906,2018-06-29 10:48:15.312500,16.31,86.73
236907,2018-06-29 10:48:15.343750,-5.08,86.73
236908,2018-06-29 10:48:15.375000,-7.63,86.73
236909,2018-06-29 10:48:15.406250,-0.68,86.73
236910,2018-06-29 10:48:15.437500,-1.12,86.73
236911,2018-06-29 10:48:15.468750,-16.16,86.73
236912,2018-06-29 10:48:15.500000,-39.62,86.73
236913,2018-06-29 10:48:15.531250,-51.42,86.83
236914,2018-06-29 10:48:15.562500,-48.48,86.83
236915,2018-06-29 10:48:15.593750,-44.68,86.83
236916,2018-06-29 10:48:15.625000,-74.06,86.83
236917,2018-06-29 10:48:15.656250,-130.17,86.83
236918,2018-06-29 10:48:15.687500,-142.91,86.83
236919,2018-06-29 10:48:15.718750,-86.5,86.83
236920,2018-06-29 10:48:15.750000,32.83,86.83
236921,2018-06-29 10:48:15.781250,160.68,86.83
236922,2018-06-29 10:48:15.812500,249.96,86.83
236923,2018-06-29 10:48:15.843750,243.65,86.83
236924,2018-06-29 10:48:15.875000,150.39,86.83
236925,2018-06-29 10:48:15.906250,55.09,86.83
236926,2018-06-29 10:48:15.937500,-23.44,86.83
236927,2018-06-29 10:48:15.968750,-72.67,86.83
236928,2018-06-29 10:48:16.000000,-89.79,86.83
236929,2018-06-29 10:48:16.031250,-88.19,86.83
236930,2018-06-29 10:48:16.062500,-89.98,86.83
236931,2018-06-29 10:48:16.093750,-91.37,86.83
236932,2018-06-29 10:48:16.125000,-86.09,86.83
236933,2018-06-29 10:48:16.156250,-71.25,86.83
236934,2018-06-29 10:48:16.187500,-62.57,86.83
236935,2018-06-29 10:48:16.218750,-70.35,86.83
236936,2018-06-29 10:48:16.250000,-87.87,86.83
236937,2018-06-29 10:48:16.281250,-85.77,86.83
236938,2018-06-29 10:48:16.312500,-34.24,86.83
236939,2018-06-29 10:48:16.343750,50.44,86.83
236940,2018-06-29 10:48:16.375000,117.8,86.83
236941,2018-06-29 10:48:16.406250,132.81,86.83
236942,2018-06-29 10:48:16.437500,106.09,86.83
236943,2018-06-29 10:48:16.468750,63.86,86.83
236944,2018-06-29 10:48:16.500000,24.0,86.83
236945,2018-06-29 10:48:16.531250,-5.29,86.97
236946,2018-06-29 10:48:16.562500,-21.14,86.97
236947,2018-06-29 10:48:16.593750,-26.52,86.97
236948,2018-06-29 10:48:16.625000,-25.39,86.97
236949,2018-06-29 10:48:16.656250,-21.7,86.97
236950,2018-06-29 10:48:16.687500,-22.35,86.97
236951,2018-06-29 10:48:16.718750,-38.56,86.97
236952,2018-06-29 10:48:16.750000,-72.44,86.97
236953,2018-06-29 10:48:16.781250,-96.29,86.97
236954,2018-06-29 10:48:16.812500,-88.23,86.97
236955,2018-06-29 10:48:16.843750,-60.21,86.97
236956,2018-06-29 10:48:16.875000,-21.18,86.97
236957,2018-06-29 10:48:16.906250,34.13,86.97
236958,2018-06-29 10:48:16.937500,102.24,86.97
236959,2018-06-29 10:48:16.968750,163.85,86.97
236960,2018-06-29 10:48:17.000000,182.8,86.97
236961,2018-06-29 10:48:17.031250,137.66,86.97
236962,2018-06-29 10:48:17.062500,59.75,86.97
236963,2018-06-29 10:48:17.093750,-10.76,86.97
236964,2018-06-29 10:48:17.125000,-56.17,86.97
236965,2018-06-29 10:48:17.156250,-74.24,86.97
236966,2018-06-29 10:48:17.187500,-65.26,86.97
236967,2018-06-29 10:48:17.218750,-45.76,86.97
236968,2018-06-29 10:48:17.250000,-33.32,86.97
236969,2018-06-29 10:48:17.281250,-29.28,86.97
236970,2018-06-29 10:48:17.312500,-26.83,86.97
236971,2018-06-29 10:48:17.343750,-22.55,86.97
236972,2018-06-29 10:48:17.375000,-14.62,86.97
236973,2018-06-29 10:48:17.406250,-0.17,86.97
236974,2018-06-29 10:48:17.437500,16.64,86.97
236975,2018-06-29 10:48:17.468750,23.83,86.97
236976,2018-06-29 10:48:17.500000,9.3,86.97
236977,2018-06-29 10:48:17.531250,-25.34,87.08
236978,2018-06-29 10:48:17.562500,-58.88,87.08
236979,2018-06-29 10:48:17.593750,-64.25,87.08
236980,2018-06-29 10:48:17.625000,-37.28,87.08
236981,2018-06-29 10:48:17.656250,1.69,87.08
236982,2018-06-29 10:48:17.687500,34.66,87.08
236983,2018-06-29 10:48:17.718750,58.62,87.08
236984,2018-06-29 10:48:17.750000,73.53,87.08
236985,2018-06-29 10:48:17.781250,74.21,87.08
236986,2018-06-29 10:48:17.812500,54.78,87.08
236987,2018-06-29 10:48:17.843750,16.39,87.08
236988,2018-06-29 10:48:17.875000,-34.32,87.08
236989,2018-06-29 10:48:17.906250,-72.29,87.08
236990,2018-06-29 10:48:17.937500,-76.2,87.08
236991,2018-06-29 10:48:17.968750,-47.03,87.08
236992,2018-06-29 10:48:18.000000,8.12,87.08
236993,2018-06-29 10:48:18.031250,71.96,87.08
236994,2018-06-29 10:48:18.062500,114.21,87.08
236995,2018-06-29 10:48:18.093750,108.98,87.08
236996,2018-06-29 10:48:18.125000,41.73,87.08
236997,2018-06-29 10:48:18.156250,-46.18,87.08
236998,2018-06-29 10:48:18.187500,-107.26,87.08
236999,2018-06-29 10:48:18.218750,-132.16,87.08
237000,2018-06-29 10:48:18.250000,-119.15,87.08
237001,2018-06-29 10:48:18.281250,-74.94,87.08
237002,2018-06-29 10:48:18.312500,-21.74,87.08
237003,2018-06-29 10:48:18.343750,11.84,87.08
237004,2018-06-29 10:48:18.375000,22.07,87.08
237005,2018-06-29 10:48:18.406250,26.43,87.08
237006,2018-06-29 10:48:18.437500,39.15,87.08
237007,2018-06-29 10:48:18.468750,58.64,87.08
237008,2018-06-29 10:48:18.500000,75.48,87.08
237009,2018-06-29 10:48:18.531250,81.41,87.22
237010,2018-06-29 10:48:18.562500,75.48,87.22
237011,2018-06-29 10:48:18.593750,60.9,87.22
237012,2018-06-29 10:48:18.625000,39.28,87.22
237013,2018-06-29 10:48:18.656250,8.91,87.22
237014,2018-06-29 10:48:18.687500,-24.89,87.22
237015,2018-06-29 10:48:18.718750,-52.09,87.22
237016,2018-06-29 10:48:18.750000,-66.34,87.22
237017,2018-06-29 10:48:18.781250,-74.22,87.22
237018,2018-06-29 10:48:18.812500,-75.4,87.22
237019,2018-06-29 10:48:18.843750,-53.25,87.22
237020,2018-06-29 10:48:18.875000,2.43,87.22
237021,2018-06-29 10:48:18.906250,71.89,87.22
237022,2018-06-29 10:48:18.937500,113.47,87.22
237023,2018-06-29 10:48:18.968750,106.24,87.22
237024,2018-06-29 10:48:19.000000,41.93,87.22
237025,2018-06-29 10:48:19.031250,-35.1,87.22
237026,2018-06-29 10:48:19.062500,-59.16,87.22
237027,2018-06-29 10:48:19.093750,-33.99,87.22
237028,2018-06-29 10:48:19.125000,19.06,87.22
237029,2018-06-29 10:48:19.156250,74.54,87.22
237030,2018-06-29 10:48:19.187500,102.27,87.22
237031,2018-06-29 10:48:19.218750,70.78,87.22
237032,2018-06-29 10:48:19.250000,-5.57,87.22
237033,2018-06-29 10:48:19.281250,-74.85,87.22
237034,2018-06-29 10:48:19.312500,-125.41,87.22
237035,2018-06-29 10:48:19.343750,-161.75,87.22
237036,2018-06-29 10:48:19.375000,-178.88,87.22
237037,2018-06-29 10:48:19.406250,-172.14,87.22
237038,2018-06-29 10:48:19.437500,-143.77,87.22
237039,2018-06-29 10:48:19.468750,-95.5,87.22
237040,2018-06-29 10:48:19.500000,-36.04,87.22
237041,2018-06-29 10:48:19.531250,23.89,87.37
237042,2018-06-29 10:48:19.562500,72.23,87.37
237043,2018-06-29 10:48:19.593750,105.57,87.37
237044,2018-06-29 10:48:19.625000,128.55,87.37
237045,2018-06-29 10:48:19.656250,144.93,87.37
237046,2018-06-29 10:48:19.687500,152.05,87.37
237047,2018-06-29 10:48:19.718750,141.05,87.37
237048,2018-06-29 10:48:19.750000,110.61,87.37
237049,2018-06-29 10:48:19.781250,68.52,87.37
237050,2018-06-29 10:48:19.812500,27.91,87.37
237051,2018-06-29 10:48:19.843750,-2.95,87.37
237052,2018-06-29 10:48:19.875000,-21.41,87.37
237053,2018-06-29 10:48:19.906250,-29.63,87.37
237054,2018-06-29 10:48:19.937500,-32.46,87.37
237055,2018-06-29 10:48:19.968750,-31.92,87.37
237056,2018-06-29 10:48:20.000000,-28.85,87.37
237057,2018-06-29 10:48:20.031250,-26.78,87.37
237058,2018-06-29 10:48:20.062500,-31.88,87.37
237059,2018-06-29 10:48:20.093750,-44.12,87.37
237060,2018-06-29 10:48:20.125000,-57.15,87.37
237061,2018-06-29 10:48:20.156250,-59.35,87.37
237062,2018-06-29 10:48:20.187500,-43.32,87.37
237063,2018-06-29 10:48:20.218750,-4.03,87.37
237064,2018-06-29 10:48:20.250000,56.19,87.37
237065,2018-06-29 10:48:20.281250,113.55,87.37
237066,2018-06-29 10:48:20.312500,141.82,87.37
237067,2018-06-29 10:48:20.343750,108.05,87.37
237068,2018-06-29 10:48:20.375000,21.65,87.37
237069,2018-06-29 10:48:20.406250,-57.85,87.37
237070,2018-06-29 10:48:20.437500,-102.53,87.37
237071,2018-06-29 10:48:20.468750,-127.22,87.37
237072,2018-06-29 10:48:20.500000,-135.14,87.37
237073,2018-06-29 10:48:20.531250,-120.53,87.55
237074,2018-06-29 10:48:20.562500,-95.06,87.55
237075,2018-06-29 10:48:20.593750,-73.44,87.55
237076,2018-06-29 10:48:20.625000,-65.65,87.55
237077,2018-06-29 10:48:20.656250,-66.91,87.55
237078,2018-06-29 10:48:20.687500,-64.02,87.55
237079,2018-06-29 10:48:20.718750,-40.1,87.55
237080,2018-06-29 10:48:20.750000,11.95,87.55
237081,2018-06-29 10:48:20.781250,81.53,87.55
237082,2018-06-29 10:48:20.812500,144.68,87.55
237083,2018-06-29 10:48:20.843750,182.4,87.55
237084,2018-06-29 10:48:20.875000,190.83,87.55
237085,2018-06-29 10:48:20.906250,172.08,87.55
237086,2018-06-29 10:48:20.937500,132.23,87.55
237087,2018-06-29 10:48:20.968750,80.06,87.55
237088,2018-06-29 10:48:21.000000,30.09,87.55
237089,2018-06-29 10:48:21.031250,-6.0,87.55
237090,2018-06-29 10:48:21.062500,-24.03,87.55
237091,2018-06-29 10:48:21.093750,-29.26,87.55
237092,2018-06-29 10:48:21.125000,-31.65,87.55
237093,2018-06-29 10:48:21.156250,-38.62,87.55
237094,2018-06-29 10:48:21.187500,-55.46,87.55
237095,2018-06-29 10:48:21.218750,-81.05,87.55
237096,2018-06-29 10:48:21.250000,-114.66,87.55
237097,2018-06-29 10:48:21.281250,-134.87,87.55
237098,2018-06-29 10:48:21.312500,-114.63,87.55
237099,2018-06-29 10:48:21.343750,-43.85,87.55
237100,2018-06-29 10:48:21.375000,74.29,87.55
237101,2018-06-29 10:48:21.406250,193.45,87.55
237102,2018-06-29 10:48:21.437500,256.94,87.55
237103,2018-06-29 10:48:21.468750,219.4,87.55
237104,2018-06-29 10:48:21.500000,103.06,87.55
237105,2018-06-29 10:48:21.531250,-1.53,87.73
237106,2018-06-29 10:48:21.562500,-63.61,87.73
237107,2018-06-29 10:48:21.593750,-103.66,87.73
237108,2018-06-29 10:48:21.625000,-124.29,87.73
237109,2018-06-29 10:48:21.656250,-124.26,87.73
237110,2018-06-29 10:48:21.687500,-116.89,87.73
237111,2018-06-29 10:48:21.718750,-111.73,87.73
237112,2018-06-29 10:48:21.750000,-105.15,87.73
237113,2018-06-29 10:48:21.781250,-83.92,87.73
237114,2018-06-29 10:48:21.812500,-47.72,87.73
237115,2018-06-29 10:48:21.843750,-8.39,87.73
237116,2018-06-29 10:48:21.875000,21.3,87.73
237117,2018-06-29 10:48:21.906250,31.44,87.73
237118,2018-06-29 10:48:21.937500,23.53,87.73
237119,2018-06-29 10:48:21.968750,12.01,87.73
237120,2018-06-29 10:48:22.000000,14.58,87.73
237121,2018-06-29 10:48:22.031250,32.87,87.73
237122,2018-06-29 10:48:22.062500,52.74,87.73
237123,2018-06-29 10:48:22.093750,59.06,87.73
237124,2018-06-29 10:48:22.125000,49.55,87.73
237125,2018-06-29 10:48:22.156250,35.08,87.73
237126,2018-06-29 10:48:22.187500,27.4,87.73
237127,2018-06-29 10:48:22.218750,31.25,87.73
237128,2018-06-29 10:48:22.250000,37.41,87.73
237129,2018-06-29 10:48:22.281250,26.16,87.73
237130,2018-06-29 10:48:22.312500,-16.99,87.73
237131,2018-06-29 10:48:22.343750,-80.3,87.73
237132,2018-06-29 10:48:22.375000,-113.41,87.73
237133,2018-06-29 10:48:22.406250,-99.72,87.73
237134,2018-06-29 10:48:22.437500,-53.25,87.73
237135,2018-06-29 10:48:22.468750,13.37,87.73
237136,2018-06-29 10:48:22.500000,81.72,87.73
237137,2018-06-29 10:48:22.531250,120.16,87.9
237138,2018-06-29 10:48:22.562500,99.88,87.9
237139,2018-06-29 10:48:22.593750,43.9,87.9
237140,2018-06-29 10:48:22.625000,8.92,87.9
237141,2018-06-29 10:48:22.656250,1.47,87.9
237142,2018-06-29 10:48:22.687500,-5.15,87.9
237143,2018-06-29 10:48:22.718750,-15.18,87.9
237144,2018-06-29 10:48:22.750000,-19.34,87.9
237145,2018-06-29 10:48:22.781250,-20.54,87.9
237146,2018-06-29 10:48:22.812500,-27.02,87.9
237147,2018-06-29 10:48:22.843750,-37.72,87.9
237148,2018-06-29 10:48:22.875000,-41.42,87.9
237149,2018-06-29 10:48:22.906250,-36.95,87.9
237150,2018-06-29 10:48:22.937500,-29.56,87.9
237151,2018-06-29 10:48:22.968750,-18.36,87.9
237152,2018-06-29 10:48:23.000000,4.33,87.9
237153,2018-06-29 10:48:23.031250,32.61,87.9
237154,2018-06-29 10:48:23.062500,46.12,87.9
237155,2018-06-29 10:48:23.093750,32.03,87.9
237156,2018-06-29 10:48:23.125000,-5.0,87.9
237157,2018-06-29 10:48:23.156250,-50.37,87.9
237158,2018-06-29 10:48:23.187500,-94.97,87.9
237159,2018-06-29 10:48:23.218750,-120.11,87.9
237160,2018-06-29 10:48:23.250000,-103.98,87.9
237161,2018-06-29 10:48:23.281250,-40.73,87.9
237162,2018-06-29 10:48:23.312500,40.05,87.9
237163,2018-06-29 10:48:23.343750,105.66,87.9
237164,2018-06-29 10:48:23.375000,146.68,87.9
237165,2018-06-29 10:48:23.406250,157.2,87.9
237166,2018-06-29 10:48:23.437500,128.58,87.9
237167,2018-06-29 10:48:23.468750,43.51,87.9
237168,2018-06-29 10:48:23.500000,-50.81,87.9
237169,2018-06-29 10:48:23.531250,-87.04,88.1
237170,2018-06-29 10:48:23.562500,-65.75,88.1
237171,2018-06-29 10:48:23.593750,-3.94,88.1
237172,2018-06-29 10:48:23.625000,68.02,88.1
237173,2018-06-29 10:48:23.656250,104.78,88.1
237174,2018-06-29 10:48:23.687500,62.42,88.1
237175,2018-06-29 10:48:23.718750,-16.86,88.1
237176,2018-06-29 10:48:23.750000,-79.26,88.1
237177,2018-06-29 10:48:23.781250,-118.81,88.1
237178,2018-06-29 10:48:23.812500,-138.04,88.1
237179,2018-06-29 10:48:23.843750,-135.39,88.1
237180,2018-06-29 10:48:23.875000,-110.0,88.1
237181,2018-06-29 10:48:23.906250,-60.02,88.1
237182,2018-06-29 10:48:23.937500,9.63,88.1
237183,2018-06-29 10:48:23.968750,74.47,88.1
237184,2018-06-29 10:48:24.000000,110.33,88.1
237185,2018-06-29 10:48:24.031250,107.43,88.1
237186,2018-06-29 10:48:24.062500,84.69,88.1
237187,2018-06-29 10:48:24.093750,70.41,88.1
237188,2018-06-29 10:48:24.125000,80.15,88.1
237189,2018-06-29 10:48:24.156250,100.11,88.1
237190,2018-06-29 10:48:24.187500,101.4,88.1
237191,2018-06-29 10:48:24.218750,72.99,88.1
237192,2018-06-29 10:48:24.250000,27.7,88.1
237193,2018-06-29 10:48:24.281250,-15.07,88.1
237194,2018-06-29 10:48:24.312500,-47.87,88.1
237195,2018-06-29 10:48:24.343750,-68.91,88.1
237196,2018-06-29 10:48:24.375000,-76.35,88.1
237197,2018-06-29 10:48:24.406250,-71.55,88.1
237198,2018-06-29 10:48:24.437500,-59.51,88.1
237199,2018-06-29 10:48:24.468750,-47.76,88.1
237200,2018-06-29 10:48:24.500000,-42.52,88.1
237201,2018-06-29 10:48:24.531250,-44.55,88.3
237202,2018-06-29 10:48:24.562500,-42.83,88.3
237203,2018-06-29 10:48:24.593750,-26.78,88.3
237204,2018-06-29 10:48:24.625000,-2.71,88.3
237205,2018-06-29 10:48:24.656250,13.86,88.3
237206,2018-06-29 10:48:24.687500,20.75,88.3
237207,2018-06-29 10:48:24.718750,36.0,88.3
237208,2018-06-29 10:48:24.750000,71.61,88.3
237209,2018-06-29 10:48:24.781250,115.54,88.3
237210,2018-06-29 10:48:24.812500,137.03,88.3
237211,2018-06-29 10:48:24.843750,108.68,88.3
237212,2018-06-29 10:48:24.875000,48.04,88.3
237213,2018-06-29 10:48:24.906250,-19.72,88.3
237214,2018-06-29 10:48:24.937500,-67.9,88.3
237215,2018-06-29 10:48:24.968750,-84.47,88.3
237216,2018-06-29 10:48:25.000000,-78.82,88.3
237217,2018-06-29 10:48:25.031250,-74.64,88.3
237218,2018-06-29 10:48:25.062500,-82.75,88.3
237219,2018-06-29 10:48:25.093750,-96.02,88.3
237220,2018-06-29 10:48:25.125000,-103.66,88.3
237221,2018-06-29 10:48:25.156250,-104.39,88.3
237222,2018-06-29 10:48:25.187500,-97.4,88.3
237223,2018-06-29 10:48:25.218750,-70.62,88.3
237224,2018-06-29 10:48:25.250000,-12.68,88.3
237225,2018-06-29 10:48:25.281250,66.34,88.3
237226,2018-06-29 10:48:25.312500,132.47,88.3
237227,2018-06-29 10:48:25.343750,155.43,88.3
237228,2018-06-29 10:48:25.375000,132.6,88.3
237229,2018-06-29 10:48:25.406250,87.93,88.3
237230,2018-06-29 10:48:25.437500,48.35,88.3
237231,2018-06-29 10:48:25.468750,26.06,88.3
237232,2018-06-29 10:48:25.500000,19.64,88.3
237233,2018-06-29 10:48:25.531250,20.82,88.47
237234,2018-06-29 10:48:25.562500,22.32,88.47
237235,2018-06-29 10:48:25.593750,24.63,88.47
237236,2018-06-29 10:48:25.625000,31.13,88.47
237237,2018-06-29 10:48:25.656250,33.55,88.47
237238,2018-06-29 10:48:25.687500,15.76,88.47
237239,2018-06-29 10:48:25.718750,-24.06,88.47
237240,2018-06-29 10:48:25.750000,-67.0,88.47
237241,2018-06-29 10:48:25.781250,-93.27,88.47
237242,2018-06-29 10:48:25.812500,-97.59,88.47
237243,2018-06-29 10:48:25.843750,-84.08,88.47
237244,2018-06-29 10:48:25.875000,-57.1,88.47
237245,2018-06-29 10:48:25.906250,-22.54,88.47
237246,2018-06-29 10:48:25.937500,8.91,88.47
237247,2018-06-29 10:48:25.968750,25.78,88.47
237248,2018-06-29 10:48:26.000000,24.79,88.47
237249,2018-06-29 10:48:26.031250,13.91,88.47
237250,2018-06-29 10:48:26.062500,4.85,88.47
237251,2018-06-29 10:48:26.093750,3.76,88.47
237252,2018-06-29 10:48:26.125000,8.81,88.47
237253,2018-06-29 10:48:26.156250,12.3,88.47
237254,2018-06-29 10:48:26.187500,6.75,88.47
237255,2018-06-29 10:48:26.218750,-7.37,88.47
237256,2018-06-29 10:48:26.250000,-22.12,88.47
237257,2018-06-29 10:48:26.281250,-28.9,88.47
237258,2018-06-29 10:48:26.312500,-22.87,88.47
237259,2018-06-29 10:48:26.343750,-5.28,88.47
237260,2018-06-29 10:48:26.375000,15.7,88.47
237261,2018-06-29 10:48:26.406250,32.2,88.47
237262,2018-06-29 10:48:26.437500,41.91,88.47
237263,2018-06-29 10:48:26.468750,39.73,88.47
237264,2018-06-29 10:48:26.500000,15.75,88.47
237265,2018-06-29 10:48:26.531250,-25.94,88.67
237266,2018-06-29 10:48:26.562500,-57.64,88.67
237267,2018-06-29 10:48:26.593750,-51.72,88.67
237268,2018-06-29 10:48:26.625000,-9.4,88.67
237269,2018-06-29 10:48:26.656250,45.13,88.67
237270,2018-06-29 10:48:26.687500,92.37,88.67
237271,2018-06-29 10:48:26.718750,128.1,88.67
237272,2018-06-29 10:48:26.750000,152.72,88.67
237273,2018-06-29 10:48:26.781250,159.35,88.67
237274,2018-06-29 10:48:26.812500,135.25,88.67
237275,2018-06-29 10:48:26.843750,79.31,88.67
237276,2018-06-29 10:48:26.875000,12.55,88.67
237277,2018-06-29 10:48:26.906250,-43.54,88.67
237278,2018-06-29 10:48:26.937500,-81.09,88.67
237279,2018-06-29 10:48:26.968750,-87.45,88.67
237280,2018-06-29 10:48:27.000000,-54.04,88.67
237281,2018-06-29 10:48:27.031250,-11.86,88.67
237282,2018-06-29 10:48:27.062500,-8.22,88.67
237283,2018-06-29 10:48:27.093750,-47.32,88.67
237284,2018-06-29 10:48:27.125000,-94.65,88.67
237285,2018-06-29 10:48:27.156250,-128.19,88.67
237286,2018-06-29 10:48:27.187500,-149.15,88.67
237287,2018-06-29 10:48:27.218750,-158.23,88.67
237288,2018-06-29 10:48:27.250000,-147.67,88.67
237289,2018-06-29 10:48:27.281250,-112.94,88.67
