,Time,ppg,hr
182400,2018-06-29 10:19:52.000000,164.56,69.78
182401,2018-06-29 10:19:52.031250,168.87,69.78
182402,2018-06-29 10:19:52.062500,167.88,69.78
182403,2018-06-29 10:19:52.093750,159.28,69.78
182404,2018-06-29 10:19:52.125000,147.99,69.78
182405,2018-06-29 10:19:52.156250,139.59,69.78
182406,2018-06-29 10:19:52.187500,133.65,69.78
182407,2018-06-29 10:19:52.218750,128.15,69.78
182408,2018-06-29 10:19:52.250000,123.8,69.78
182409,2018-06-29 10:19:52.281250,120.73,69.78
182410,2018-06-29 10:19:52.312500,116.66,69.78
182411,2018-06-29 10:19:52.343750,110.96,69.78
182412,2018-06-29 10:19:52.375000,106.0,69.78
182413,2018-06-29 10:19:52.406250,105.07,69.78
182414,2018-06-29 10:19:52.437500,110.94,69.78
182415,2018-06-29 10:19:52.468750,123.43,69.78
182416,2018-06-29 10:19:52.500000,137.39,69.78
182417,2018-06-29 10:19:52.531250,146.74,69.67
182418,2018-06-29 10:19:52.562500,149.56,69.67
182419,2018-06-29 10:19:52.593750,145.61,69.67
182420,2018-06-29 10:19:52.625000,131.98,69.67
182421,2018-06-29 10:19:52.656250,107.39,69.67
182422,2018-06-29 10:19:52.687500,77.79,69.67
182423,2018-06-29 10:19:52.718750,50.61,69.67
182424,2018-06-29 10:19:52.750000,25.35,69.67
182425,2018-06-29 10:19:52.781250,-3.42,69.67
182426,2018-06-29 10:19:52.812500,-36.14,69.67
182427,2018-06-29 10:19:52.843750,-67.79,69.67
182428,2018-06-29 10:19:52.875000,-95.63,69.67
182429,2018-06-29 10:19:52.906250,-122.55,69.67
182430,2018-06-29 10:19:52.937500,-152.85,69.67
182431,2018-06-29 10:19:52.968750,-186.72,69.67
182432,2018-06-29 10:19:53.000000,-220.76,69.67
182433,2018-06-29 10:19:53.031250,-252.82,69.67
182434,2018-06-29 10:19:53.062500,-284.42,69.67
182435,2018-06-29 10:19:53.093750,-319.0,69.67
182436,2018-06-29 10:19:53.125000,-358.4,69.67
182437,2018-06-29 10:19:53.156250,-393.09,69.67
182438,2018-06-29 10:19:53.187500,-398.92,69.67
182439,2018-06-29 10:19:53.218750,-359.34,69.67
182440,2018-06-29 10:19:53.250000,-285.99,69.67
182441,2018-06-29 10:19:53.281250,-202.96,69.67
182442,2018-06-29 10:19:53.312500,-122.93,69.67
182443,2018-06-29 10:19:53.343750,-53.6,69.67
182444,2018-06-29 10:19:53.375000,-9.05,69.67
182445,2018-06-29 10:19:53.406250,3.12,69.67
182446,2018-06-29 10:19:53.437500,-5.99,69.67
182447,2018-06-29 10:19:53.468750,-18.27,69.67
182448,2018-06-29 10:19:53.500000,-25.84,69.67
182449,2018-06-29 10:19:53.531250,-30.88,69.52
182450,2018-06-29 10:19:53.562500,-37.05,69.52
182451,2018-06-29 10:19:53.593750,-49.77,69.52
182452,2018-06-29 10:19:53.625000,-78.4,69.52
182453,2018-06-29 10:19:53.656250,-125.03,69.52
182454,2018-06-29 10:19:53.687500,-174.68,69.52
182455,2018-06-29 10:19:53.718750,-206.68,69.52
182456,2018-06-29 10:19:53.750000,-214.26,69.52
182457,2018-06-29 10:19:53.781250,-207.3,69.52
182458,2018-06-29 10:19:53.812500,-200.56,69.52
182459,2018-06-29 10:19:53.843750,-202.24,69.52
182460,2018-06-29 10:19:53.875000,-208.2,69.52
182461,2018-06-29 10:19:53.906250,-203.83,69.52
182462,2018-06-29 10:19:53.937500,-177.19,69.52
182463,2018-06-29 10:19:53.968750,-132.58,69.52
182464,2018-06-29 10:19:54.000000,-86.54,69.52
182465,2018-06-29 10:19:54.031250,-50.54,69.52
182466,2018-06-29 10:19:54.062500,-24.06,69.52
