,Time,ppg,hr
185600,2018-06-29 10:21:32.000000,-7.03,76.17
185601,2018-06-29 10:21:32.031250,-15.43,76.17
185602,2018-06-29 10:21:32.062500,-23.75,76.17
185603,2018-06-29 10:21:32.093750,-34.34,76.17
185604,2018-06-29 10:21:32.125000,-45.62,76.17
185605,2018-06-29 10:21:32.156250,-49.69,76.17
185606,2018-06-29 10:21:32.187500,-39.43,76.17
185607,2018-06-29 10:21:32.218750,-17.76,76.17
185608,2018-06-29 10:21:32.250000,5.21,76.17
185609,2018-06-29 10:21:32.281250,22.85,76.17
185610,2018-06-29 10:21:32.312500,34.63,76.17
185611,2018-06-29 10:21:32.343750,41.12,76.17
185612,2018-06-29 10:21:32.375000,42.54,76.17
185613,2018-06-29 10:21:32.406250,40.77,76.17
185614,2018-06-29 10:21:32.437500,38.52,76.17
185615,2018-06-29 10:21:32.468750,37.17,76.17
185616,2018-06-29 10:21:32.500000,36.54,76.17
185617,2018-06-29 10:21:32.531250,35.97,76.25
185618,2018-06-29 10:21:32.562500,35.12,76.25
185619,2018-06-29 10:21:32.593750,33.52,76.25
185620,2018-06-29 10:21:32.625000,30.25,76.25
185621,2018-06-29 10:21:32.656250,25.06,76.25
185622,2018-06-29 10:21:32.687500,19.48,76.25
185623,2018-06-29 10:21:32.718750,14.74,76.25
185624,2018-06-29 10:21:32.750000,9.46,76.25
185625,2018-06-29 10:21:32.781250,1.97,76.25
185626,2018-06-29 10:21:32.812500,-6.38,76.25
185627,2018-06-29 10:21:32.843750,-13.01,76.25
185628,2018-06-29 10:21:32.875000,-18.15,76.25
185629,2018-06-29 10:21:32.906250,-24.3,76.25
185630,2018-06-29 10:21:32.937500,-32.61,76.25
185631,2018-06-29 10:21:32.968750,-41.55,76.25
185632,2018-06-29 10:21:33.000000,-48.57,76.25
185633,2018-06-29 10:21:33.031250,-52.88,76.25
185634,2018-06-29 10:21:33.062500,-56.9,76.25
185635,2018-06-29 10:21:33.093750,-64.17,76.25
185636,2018-06-29 10:21:33.125000,-74.54,76.25
185637,2018-06-29 10:21:33.156250,-80.86,76.25
185638,2018-06-29 10:21:33.187500,-73.45,76.25
185639,2018-06-29 10:21:33.218750,-50.68,76.25
185640,2018-06-29 10:21:33.250000,-22.24,76.25
185641,2018-06-29 10:21:33.281250,0.88,76.25
185642,2018-06-29 10:21:33.312500,16.39,76.25
185643,2018-06-29 10:21:33.343750,27.86,76.25
185644,2018-06-29 10:21:33.375000,36.51,76.25
185645,2018-06-29 10:21:33.406250,40.82,76.25
185646,2018-06-29 10:21:33.437500,41.58,76.25
185647,2018-06-29 10:21:33.468750,42.09,76.25
185648,2018-06-29 10:21:33.500000,43.5,76.25
185649,2018-06-29 10:21:33.531250,44.29,76.35
185650,2018-06-29 10:21:33.562500,43.62,76.35
185651,2018-06-29 10:21:33.593750,42.03,76.35
185652,2018-06-29 10:21:33.625000,39.25,76.35
185653,2018-06-29 10:21:33.656250,34.42,76.35
185654,2018-06-29 10:21:33.687500,27.9,76.35
185655,2018-06-29 10:21:33.718750,21.46,76.35
185656,2018-06-29 10:21:33.750000,16.19,76.35
185657,2018-06-29 10:21:33.781250,11.21,76.35
185658,2018-06-29 10:21:33.812500,4.9,76.35
185659,2018-06-29 10:21:33.843750,-2.64,76.35
185660,2018-06-29 10:21:33.875000,-9.28,76.35
185661,2018-06-29 10:21:33.906250,-13.83,76.35
185662,2018-06-29 10:21:33.937500,-17.92,76.35
185663,2018-06-29 10:21:33.968750,-23.57,76.35
185664,2018-06-29 10:21:34.000000,-30.89,76.35
185665,2018-06-29 10:21:34.031250,-39.12,76.35
185666,2018-06-29 10:21:34.062500,-47.77,76.35
185667,2018-06-29 10:21:34.093750,-56.24,76.35
185668,2018-06-29 10:21:34.125000,-64.61,76.35
185669,2018-06-29 10:21:34.156250,-72.83,76.35
185670,2018-06-29 10:21:34.187500,-76.39,76.35
185671,2018-06-29 10:21:34.218750,-67.48,76.35
185672,2018-06-29 10:21:34.250000,-44.89,76.35
185673,2018-06-29 10:21:34.281250,-17.21,76.35
185674,2018-06-29 10:21:34.312500,6.75,76.35
185675,2018-06-29 10:21:34.343750,24.81,76.35
185676,2018-06-29 10:21:34.375000,37.49,76.35
185677,2018-06-29 10:21:34.406250,43.85,76.35
185678,2018-06-29 10:21:34.437500,44.09,76.35
185679,2018-06-29 10:21:34.468750,41.56,76.35
185680,2018-06-29 10:21:34.500000,39.41,76.35
185681,2018-06-29 10:21:34.531250,37.79,76.3
185682,2018-06-29 10:21:34.562500,36.19,76.3
185683,2018-06-29 10:21:34.593750,35.19,76.3
185684,2018-06-29 10:21:34.625000,34.45,76.3
185685,2018-06-29 10:21:34.656250,31.87,76.3
185686,2018-06-29 10:21:34.687500,26.48,76.3
185687,2018-06-29 10:21:34.718750,20.0,76.3
185688,2018-06-29 10:21:34.750000,13.92,76.3
185689,2018-06-29 10:21:34.781250,7.0,76.3
185690,2018-06-29 10:21:34.812500,-2.47,76.3
185691,2018-06-29 10:21:34.843750,-13.33,76.3
185692,2018-06-29 10:21:34.875000,-22.9,76.3
185693,2018-06-29 10:21:34.906250,-30.25,76.3
185694,2018-06-29 10:21:34.937500,-35.53,76.3
185695,2018-06-29 10:21:34.968750,-38.42,76.3
185696,2018-06-29 10:21:35.000000,-39.21,76.3
185697,2018-06-29 10:21:35.031250,-39.46,76.3
185698,2018-06-29 10:21:35.062500,-40.95,76.3
185699,2018-06-29 10:21:35.093750,-45.14,76.3
185700,2018-06-29 10:21:35.125000,-51.74,76.3
185701,2018-06-29 10:21:35.156250,-55.38,76.3
185702,2018-06-29 10:21:35.187500,-48.26,76.3
185703,2018-06-29 10:21:35.218750,-29.22,76.3
185704,2018-06-29 10:21:35.250000,-5.83,76.3
185705,2018-06-29 10:21:35.281250,14.12,76.3
185706,2018-06-29 10:21:35.312500,28.29,76.3
185707,2018-06-29 10:21:35.343750,36.54,76.3
185708,2018-06-29 10:21:35.375000,39.0,76.3
185709,2018-06-29 10:21:35.406250,38.04,76.3
185710,2018-06-29 10:21:35.437500,37.3,76.3
185711,2018-06-29 10:21:35.468750,37.77,76.3
185712,2018-06-29 10:21:35.500000,37.32,76.3
185713,2018-06-29 10:21:35.531250,34.05,76.25
185714,2018-06-29 10:21:35.562500,28.42,76.25
185715,2018-06-29 10:21:35.593750,21.45,76.25
185716,2018-06-29 10:21:35.625000,12.97,76.25
185717,2018-06-29 10:21:35.656250,3.04,76.25
185718,2018-06-29 10:21:35.687500,-6.45,76.25
185719,2018-06-29 10:21:35.718750,-13.41,76.25
185720,2018-06-29 10:21:35.750000,-17.82,76.25
185721,2018-06-29 10:21:35.781250,-21.57,76.25
185722,2018-06-29 10:21:35.812500,-26.22,76.25
185723,2018-06-29 10:21:35.843750,-31.5,76.25
185724,2018-06-29 10:21:35.875000,-36.23,76.25
185725,2018-06-29 10:21:35.906250,-40.68,76.25
185726,2018-06-29 10:21:35.937500,-46.56,76.25
185727,2018-06-29 10:21:35.968750,-54.86,76.25
185728,2018-06-29 10:21:36.000000,-63.77,76.25
185729,2018-06-29 10:21:36.031250,-67.5,76.25
185730,2018-06-29 10:21:36.062500,-58.78,76.25
185731,2018-06-29 10:21:36.093750,-36.64,76.25
185732,2018-06-29 10:21:36.125000,-9.33,76.25
185733,2018-06-29 10:21:36.156250,13.68,76.25
185734,2018-06-29 10:21:36.187500,29.17,76.25
185735,2018-06-29 10:21:36.218750,38.59,76.25
185736,2018-06-29 10:21:36.250000,43.47,76.25
185737,2018-06-29 10:21:36.281250,44.62,76.25
185738,2018-06-29 10:21:36.312500,43.33,76.25
185739,2018-06-29 10:21:36.343750,41.58,76.25
185740,2018-06-29 10:21:36.375000,40.51,76.25
185741,2018-06-29 10:21:36.406250,39.34,76.25
185742,2018-06-29 10:21:36.437500,37.37,76.25
185743,2018-06-29 10:21:36.468750,35.31,76.25
185744,2018-06-29 10:21:36.500000,33.02,76.25
185745,2018-06-29 10:21:36.531250,28.89,76.15
185746,2018-06-29 10:21:36.562500,22.48,76.15
185747,2018-06-29 10:21:36.593750,15.34,76.15
185748,2018-06-29 10:21:36.625000,9.04,76.15
185749,2018-06-29 10:21:36.656250,4.12,76.15
185750,2018-06-29 10:21:36.687500,0.11,76.15
185751,2018-06-29 10:21:36.718750,-4.18,76.15
185752,2018-06-29 10:21:36.750000,-8.94,76.15
185753,2018-06-29 10:21:36.781250,-12.68,76.15
185754,2018-06-29 10:21:36.812500,-14.75,76.15
185755,2018-06-29 10:21:36.843750,-17.19,76.15
185756,2018-06-29 10:21:36.875000,-22.81,76.15
185757,2018-06-29 10:21:36.906250,-32.02,76.15
185758,2018-06-29 10:21:36.937500,-40.57,76.15
185759,2018-06-29 10:21:36.968750,-40.64,76.15
185760,2018-06-29 10:21:37.000000,-27.75,76.15
185761,2018-06-29 10:21:37.031250,-6.57,76.15
185762,2018-06-29 10:21:37.062500,14.17,76.15
185763,2018-06-29 10:21:37.093750,31.03,76.15
185764,2018-06-29 10:21:37.125000,45.16,76.15
185765,2018-06-29 10:21:37.156250,56.42,76.15
185766,2018-06-29 10:21:37.187500,63.33,76.15
185767,2018-06-29 10:21:37.218750,65.89,76.15
