,Time,ppg,hr
32000,2018-06-29 09:01:32.000000,53.98,89.57
32001,2018-06-29 09:01:32.031250,53.46,89.57
32002,2018-06-29 09:01:32.062500,27.54,89.57
32003,2018-06-29 09:01:32.093750,-8.98,89.57
32004,2018-06-29 09:01:32.125000,-36.81,89.57
32005,2018-06-29 09:01:32.156250,-53.45,89.57
32006,2018-06-29 09:01:32.187500,-61.13,89.57
32007,2018-06-29 09:01:32.218750,-54.13,89.57
32008,2018-06-29 09:01:32.250000,-34.17,89.57
32009,2018-06-29 09:01:32.281250,-15.13,89.57
32010,2018-06-29 09:01:32.312500,-1.24,89.57
32011,2018-06-29 09:01:32.343750,17.24,89.57
32012,2018-06-29 09:01:32.375000,42.09,89.57
32013,2018-06-29 09:01:32.406250,61.61,89.57
32014,2018-06-29 09:01:32.437500,68.62,89.57
32015,2018-06-29 09:01:32.468750,68.35,89.57
32016,2018-06-29 09:01:32.500000,68.91,89.57
32017,2018-06-29 09:01:32.531250,75.7,89.33
32018,2018-06-29 09:01:32.562500,87.66,89.33
32019,2018-06-29 09:01:32.593750,89.63,89.33
32020,2018-06-29 09:01:32.625000,64.68,89.33
32021,2018-06-29 09:01:32.656250,20.96,89.33
32022,2018-06-29 09:01:32.687500,-15.87,89.33
32023,2018-06-29 09:01:32.718750,-35.86,89.33
32024,2018-06-29 09:01:32.750000,-45.52,89.33
32025,2018-06-29 09:01:32.781250,-45.53,89.33
32026,2018-06-29 09:01:32.812500,-33.53,89.33
32027,2018-06-29 09:01:32.843750,-16.54,89.33
32028,2018-06-29 09:01:32.875000,-2.15,89.33
32029,2018-06-29 09:01:32.906250,10.19,89.33
32030,2018-06-29 09:01:32.937500,21.09,89.33
32031,2018-06-29 09:01:32.968750,28.71,89.33
32032,2018-06-29 09:01:33.000000,37.99,89.33
32033,2018-06-29 09:01:33.031250,58.95,89.33
32034,2018-06-29 09:01:33.062500,87.42,89.33
32035,2018-06-29 09:01:33.093750,97.58,89.33
32036,2018-06-29 09:01:33.125000,67.89,89.33
32037,2018-06-29 09:01:33.156250,10.42,89.33
32038,2018-06-29 09:01:33.187500,-40.51,89.33
32039,2018-06-29 09:01:33.218750,-66.65,89.33
32040,2018-06-29 09:01:33.250000,-77.36,89.33
32041,2018-06-29 09:01:33.281250,-86.17,89.33
32042,2018-06-29 09:01:33.312500,-93.36,89.33
32043,2018-06-29 09:01:33.343750,-93.64,89.33
32044,2018-06-29 09:01:33.375000,-86.21,89.33
32045,2018-06-29 09:01:33.406250,-72.39,89.33
32046,2018-06-29 09:01:33.437500,-53.33,89.33
32047,2018-06-29 09:01:33.468750,-33.24,89.33
32048,2018-06-29 09:01:33.500000,-16.57,89.33
32049,2018-06-29 09:01:33.531250,-1.43,89.03
32050,2018-06-29 09:01:33.562500,16.56,89.03
32051,2018-06-29 09:01:33.593750,35.37,89.03
32052,2018-06-29 09:01:33.625000,48.43,89.03
32053,2018-06-29 09:01:33.656250,53.95,89.03
32054,2018-06-29 09:01:33.687500,57.79,89.03
32055,2018-06-29 09:01:33.718750,67.28,89.03
32056,2018-06-29 09:01:33.750000,79.34,89.03
32057,2018-06-29 09:01:33.781250,75.81,89.03
32058,2018-06-29 09:01:33.812500,42.22,89.03
32059,2018-06-29 09:01:33.843750,-7.85,89.03
32060,2018-06-29 09:01:33.875000,-42.85,89.03
32061,2018-06-29 09:01:33.906250,-48.24,89.03
32062,2018-06-29 09:01:33.937500,-35.73,89.03
32063,2018-06-29 09:01:33.968750,-21.25,89.03
32064,2018-06-29 09:01:34.000000,-10.78,89.03
32065,2018-06-29 09:01:34.031250,-4.61,89.03
32066,2018-06-29 09:01:34.062500,-1.09,89.03
32067,2018-06-29 09:01:34.093750,2.89,89.03
32068,2018-06-29 09:01:34.125000,8.0,89.03
32069,2018-06-29 09:01:34.156250,11.51,89.03
32070,2018-06-29 09:01:34.187500,13.56,89.03
32071,2018-06-29 09:01:34.218750,19.9,89.03
