,Time,ppg,hr
64000,2018-06-29 09:18:12.000000,-0.59,80.77
64001,2018-06-29 09:18:12.031250,-19.24,80.77
64002,2018-06-29 09:18:12.062500,-35.85,80.77
64003,2018-06-29 09:18:12.093750,-50.43,80.77
64004,2018-06-29 09:18:12.125000,-62.25,80.77
64005,2018-06-29 09:18:12.156250,-70.76,80.77
64006,2018-06-29 09:18:12.187500,-75.6,80.77
64007,2018-06-29 09:18:12.218750,-75.11,80.77
64008,2018-06-29 09:18:12.250000,-65.93,80.77
64009,2018-06-29 09:18:12.281250,-44.89,80.77
64010,2018-06-29 09:18:12.312500,-13.33,80.77
64011,2018-06-29 09:18:12.343750,19.58,80.77
64012,2018-06-29 09:18:12.375000,41.21,80.77
64013,2018-06-29 09:18:12.406250,47.44,80.77
64014,2018-06-29 09:18:12.437500,45.81,80.77
64015,2018-06-29 09:18:12.468750,43.16,80.77
64016,2018-06-29 09:18:12.500000,37.44,80.77
64017,2018-06-29 09:18:12.531250,25.74,80.28
64018,2018-06-29 09:18:12.562500,12.19,80.28
64019,2018-06-29 09:18:12.593750,2.38,80.28
64020,2018-06-29 09:18:12.625000,-2.79,80.28
64021,2018-06-29 09:18:12.656250,-4.54,80.28
64022,2018-06-29 09:18:12.687500,-4.16,80.28
64023,2018-06-29 09:18:12.718750,-4.06,80.28
64024,2018-06-29 09:18:12.750000,-5.82,80.28
64025,2018-06-29 09:18:12.781250,-8.16,80.28
64026,2018-06-29 09:18:12.812500,-10.41,80.28
64027,2018-06-29 09:18:12.843750,-15.27,80.28
64028,2018-06-29 09:18:12.875000,-24.54,80.28
64029,2018-06-29 09:18:12.906250,-34.79,80.28
64030,2018-06-29 09:18:12.937500,-40.74,80.28
64031,2018-06-29 09:18:12.968750,-41.32,80.28
64032,2018-06-29 09:18:13.000000,-41.71,80.28
64033,2018-06-29 09:18:13.031250,-47.75,80.28
64034,2018-06-29 09:18:13.062500,-56.91,80.28
64035,2018-06-29 09:18:13.093750,-58.92,80.28
64036,2018-06-29 09:18:13.125000,-48.28,80.28
64037,2018-06-29 09:18:13.156250,-30.95,80.28
64038,2018-06-29 09:18:13.187500,-16.06,80.28
64039,2018-06-29 09:18:13.218750,-7.0,80.28
64040,2018-06-29 09:18:13.250000,-3.01,80.28
64041,2018-06-29 09:18:13.281250,-3.8,80.28
64042,2018-06-29 09:18:13.312500,-10.34,80.28
64043,2018-06-29 09:18:13.343750,-20.71,80.28
64044,2018-06-29 09:18:13.375000,-28.23,80.28
64045,2018-06-29 09:18:13.406250,-27.75,80.28
64046,2018-06-29 09:18:13.437500,-20.75,80.28
64047,2018-06-29 09:18:13.468750,-10.12,80.28
64048,2018-06-29 09:18:13.500000,4.33,80.28
64049,2018-06-29 09:18:13.531250,21.88,79.77
64050,2018-06-29 09:18:13.562500,39.06,79.77
64051,2018-06-29 09:18:13.593750,53.93,79.77
64052,2018-06-29 09:18:13.625000,66.0,79.77
64053,2018-06-29 09:18:13.656250,72.25,79.77
64054,2018-06-29 09:18:13.687500,67.7,79.77
64055,2018-06-29 09:18:13.718750,50.56,79.77
64056,2018-06-29 09:18:13.750000,24.98,79.77
64057,2018-06-29 09:18:13.781250,-3.52,79.77
64058,2018-06-29 09:18:13.812500,-33.18,79.77
64059,2018-06-29 09:18:13.843750,-62.95,79.77
64060,2018-06-29 09:18:13.875000,-85.07,79.77
64061,2018-06-29 09:18:13.906250,-88.12,79.77
64062,2018-06-29 09:18:13.937500,-70.52,79.77
64063,2018-06-29 09:18:13.968750,-44.11,79.77
64064,2018-06-29 09:18:14.000000,-20.9,79.77
64065,2018-06-29 09:18:14.031250,-3.96,79.77
64066,2018-06-29 09:18:14.062500,7.65,79.77
64067,2018-06-29 09:18:14.093750,14.73,79.77
64068,2018-06-29 09:18:14.125000,19.63,79.77
64069,2018-06-29 09:18:14.156250,23.95,79.77
64070,2018-06-29 09:18:14.187500,25.45,79.77
64071,2018-06-29 09:18:14.218750,22.48,79.77
64072,2018-06-29 09:18:14.250000,18.12,79.77
64073,2018-06-29 09:18:14.281250,15.3,79.77
64074,2018-06-29 09:18:14.312500,12.01,79.77
64075,2018-06-29 09:18:14.343750,5.22,79.77
64076,2018-06-29 09:18:14.375000,-3.78,79.77
64077,2018-06-29 09:18:14.406250,-11.14,79.77
64078,2018-06-29 09:18:14.437500,-16.13,79.77
64079,2018-06-29 09:18:14.468750,-22.02,79.77
64080,2018-06-29 09:18:14.500000,-31.45,79.77
64081,2018-06-29 09:18:14.531250,-42.75,79.3
64082,2018-06-29 09:18:14.562500,-52.47,79.3
64083,2018-06-29 09:18:14.593750,-60.56,79.3
64084,2018-06-29 09:18:14.625000,-70.91,79.3
64085,2018-06-29 09:18:14.656250,-84.51,79.3
64086,2018-06-29 09:18:14.687500,-93.53,79.3
64087,2018-06-29 09:18:14.718750,-87.31,79.3
64088,2018-06-29 09:18:14.750000,-65.42,79.3
64089,2018-06-29 09:18:14.781250,-38.74,79.3
64090,2018-06-29 09:18:14.812500,-17.05,79.3
64091,2018-06-29 09:18:14.843750,-2.44,79.3
64092,2018-06-29 09:18:14.875000,6.8,79.3
64093,2018-06-29 09:18:14.906250,13.44,79.3
64094,2018-06-29 09:18:14.937500,20.19,79.3
64095,2018-06-29 09:18:14.968750,26.1,79.3
64096,2018-06-29 09:18:15.000000,27.63,79.3
64097,2018-06-29 09:18:15.031250,24.24,79.3
64098,2018-06-29 09:18:15.062500,18.52,79.3
64099,2018-06-29 09:18:15.093750,12.04,79.3
64100,2018-06-29 09:18:15.125000,4.87,79.3
64101,2018-06-29 09:18:15.156250,-2.17,79.3
64102,2018-06-29 09:18:15.187500,-7.03,79.3
64103,2018-06-29 09:18:15.218750,-7.77,79.3
64104,2018-06-29 09:18:15.250000,-4.42,79.3
64105,2018-06-29 09:18:15.281250,0.36,79.3
64106,2018-06-29 09:18:15.312500,1.8,79.3
64107,2018-06-29 09:18:15.343750,-5.74,79.3
64108,2018-06-29 09:18:15.375000,-24.91,79.3
64109,2018-06-29 09:18:15.406250,-52.27,79.3
64110,2018-06-29 09:18:15.437500,-81.7,79.3
64111,2018-06-29 09:18:15.468750,-106.78,79.3
64112,2018-06-29 09:18:15.500000,-118.72,79.3
64113,2018-06-29 09:18:15.531250,-110.5,78.87
64114,2018-06-29 09:18:15.562500,-85.76,78.87
64115,2018-06-29 09:18:15.593750,-55.56,78.87
64116,2018-06-29 09:18:15.625000,-26.93,78.87
64117,2018-06-29 09:18:15.656250,-0.91,78.87
64118,2018-06-29 09:18:15.687500,21.83,78.87
64119,2018-06-29 09:18:15.718750,39.83,78.87
64120,2018-06-29 09:18:15.750000,53.43,78.87
64121,2018-06-29 09:18:15.781250,64.26,78.87
64122,2018-06-29 09:18:15.812500,72.7,78.87
64123,2018-06-29 09:18:15.843750,77.73,78.87
64124,2018-06-29 09:18:15.875000,78.9,78.87
64125,2018-06-29 09:18:15.906250,77.21,78.87
64126,2018-06-29 09:18:15.937500,73.32,78.87
64127,2018-06-29 09:18:15.968750,65.42,78.87
64128,2018-06-29 09:18:16.000000,50.52,78.87
64129,2018-06-29 09:18:16.031250,28.0,78.87
