,Time,ppg,hr
230400,2018-06-29 10:44:52.000000,134.57,77.8
230401,2018-06-29 10:44:52.031250,132.49,77.8
230402,2018-06-29 10:44:52.062500,116.34,77.8
230403,2018-06-29 10:44:52.093750,90.42,77.8
230404,2018-06-29 10:44:52.125000,60.43,77.8
230405,2018-06-29 10:44:52.156250,27.86,77.8
230406,2018-06-29 10:44:52.187500,-2.26,77.8
230407,2018-06-29 10:44:52.218750,-20.86,77.8
230408,2018-06-29 10:44:52.250000,-31.55,77.8
230409,2018-06-29 10:44:52.281250,-51.8,77.8
230410,2018-06-29 10:44:52.312500,-88.72,77.8
230411,2018-06-29 10:44:52.343750,-126.51,77.8
230412,2018-06-29 10:44:52.375000,-144.6,77.8
230413,2018-06-29 10:44:52.406250,-138.63,77.8
230414,2018-06-29 10:44:52.437500,-118.28,77.8
230415,2018-06-29 10:44:52.468750,-91.76,77.8
230416,2018-06-29 10:44:52.500000,-60.73,77.8
230417,2018-06-29 10:44:52.531250,-27.85,77.77
230418,2018-06-29 10:44:52.562500,-0.69,77.77
230419,2018-06-29 10:44:52.593750,14.31,77.77
230420,2018-06-29 10:44:52.625000,20.89,77.77
230421,2018-06-29 10:44:52.656250,29.87,77.77
230422,2018-06-29 10:44:52.687500,45.34,77.77
230423,2018-06-29 10:44:52.718750,58.72,77.77
230424,2018-06-29 10:44:52.750000,61.26,77.77
230425,2018-06-29 10:44:52.781250,55.68,77.77
230426,2018-06-29 10:44:52.812500,47.72,77.77
230427,2018-06-29 10:44:52.843750,40.0,77.77
230428,2018-06-29 10:44:52.875000,30.89,77.77
230429,2018-06-29 10:44:52.906250,20.46,77.77
230430,2018-06-29 10:44:52.937500,9.59,77.77
230431,2018-06-29 10:44:52.968750,1.03,77.77
230432,2018-06-29 10:44:53.000000,-1.54,77.77
230433,2018-06-29 10:44:53.031250,3.76,77.77
230434,2018-06-29 10:44:53.062500,22.21,77.77
230435,2018-06-29 10:44:53.093750,52.38,77.77
230436,2018-06-29 10:44:53.125000,84.37,77.77
230437,2018-06-29 10:44:53.156250,101.22,77.77
230438,2018-06-29 10:44:53.187500,98.19,77.77
230439,2018-06-29 10:44:53.218750,77.49,77.77
230440,2018-06-29 10:44:53.250000,28.94,77.77
230441,2018-06-29 10:44:53.281250,-9.22,77.77
230442,2018-06-29 10:44:53.312500,-7.49,77.77
230443,2018-06-29 10:44:53.343750,28.6,77.77
230444,2018-06-29 10:44:53.375000,76.73,77.77
230445,2018-06-29 10:44:53.406250,102.94,77.77
230446,2018-06-29 10:44:53.437500,79.71,77.77
230447,2018-06-29 10:44:53.468750,12.0,77.77
230448,2018-06-29 10:44:53.500000,-73.77,77.77
230449,2018-06-29 10:44:53.531250,-154.92,77.63
230450,2018-06-29 10:44:53.562500,-217.46,77.63
230451,2018-06-29 10:44:53.593750,-251.77,77.63
230452,2018-06-29 10:44:53.625000,-250.11,77.63
230453,2018-06-29 10:44:53.656250,-218.58,77.63
230454,2018-06-29 10:44:53.687500,-174.51,77.63
230455,2018-06-29 10:44:53.718750,-135.98,77.63
230456,2018-06-29 10:44:53.750000,-100.83,77.63
230457,2018-06-29 10:44:53.781250,-43.56,77.63
230458,2018-06-29 10:44:53.812500,51.56,77.63
230459,2018-06-29 10:44:53.843750,155.07,77.63
230460,2018-06-29 10:44:53.875000,210.69,77.63
230461,2018-06-29 10:44:53.906250,194.03,77.63
230462,2018-06-29 10:44:53.937500,127.61,77.63
230463,2018-06-29 10:44:53.968750,46.84,77.63
230464,2018-06-29 10:44:54.000000,-24.5,77.63
230465,2018-06-29 10:44:54.031250,-71.96,77.63
