,Time,ppg,hr
54400,2018-06-29 09:13:12.000000,-18.82,78.78
54401,2018-06-29 09:13:12.031250,-26.1,78.78
54402,2018-06-29 09:13:12.062500,-29.53,78.78
54403,2018-06-29 09:13:12.093750,-24.85,78.78
54404,2018-06-29 09:13:12.125000,-13.99,78.78
54405,2018-06-29 09:13:12.156250,-3.14,78.78
54406,2018-06-29 09:13:12.187500,4.22,78.78
54407,2018-06-29 09:13:12.218750,8.78,78.78
54408,2018-06-29 09:13:12.250000,11.5,78.78
54409,2018-06-29 09:13:12.281250,12.46,78.78
54410,2018-06-29 09:13:12.312500,12.19,78.78
54411,2018-06-29 09:13:12.343750,11.81,78.78
54412,2018-06-29 09:13:12.375000,12.16,78.78
54413,2018-06-29 09:13:12.406250,13.22,78.78
54414,2018-06-29 09:13:12.437500,14.24,78.78
54415,2018-06-29 09:13:12.468750,14.37,78.78
54416,2018-06-29 09:13:12.500000,13.31,78.78
54417,2018-06-29 09:13:12.531250,11.36,78.62
54418,2018-06-29 09:13:12.562500,8.88,78.62
54419,2018-06-29 09:13:12.593750,6.16,78.62
54420,2018-06-29 09:13:12.625000,3.79,78.62
54421,2018-06-29 09:13:12.656250,2.19,78.62
54422,2018-06-29 09:13:12.687500,0.37,78.62
54423,2018-06-29 09:13:12.718750,-2.8,78.62
54424,2018-06-29 09:13:12.750000,-6.23,78.62
54425,2018-06-29 09:13:12.781250,-8.34,78.62
54426,2018-06-29 09:13:12.812500,-10.41,78.62
54427,2018-06-29 09:13:12.843750,-15.21,78.62
54428,2018-06-29 09:13:12.875000,-22.83,78.62
54429,2018-06-29 09:13:12.906250,-29.39,78.62
54430,2018-06-29 09:13:12.937500,-29.98,78.62
54431,2018-06-29 09:13:12.968750,-23.0,78.62
54432,2018-06-29 09:13:13.000000,-11.69,78.62
54433,2018-06-29 09:13:13.031250,-0.84,78.62
54434,2018-06-29 09:13:13.062500,6.99,78.62
54435,2018-06-29 09:13:13.093750,11.84,78.62
54436,2018-06-29 09:13:13.125000,14.66,78.62
54437,2018-06-29 09:13:13.156250,16.09,78.62
54438,2018-06-29 09:13:13.187500,16.42,78.62
54439,2018-06-29 09:13:13.218750,16.33,78.62
54440,2018-06-29 09:13:13.250000,16.54,78.62
54441,2018-06-29 09:13:13.281250,17.12,78.62
54442,2018-06-29 09:13:13.312500,17.84,78.62
54443,2018-06-29 09:13:13.343750,18.19,78.62
54444,2018-06-29 09:13:13.375000,17.41,78.62
54445,2018-06-29 09:13:13.406250,15.29,78.62
54446,2018-06-29 09:13:13.437500,12.74,78.62
54447,2018-06-29 09:13:13.468750,10.82,78.62
54448,2018-06-29 09:13:13.500000,9.48,78.62
54449,2018-06-29 09:13:13.531250,7.25,78.43
54450,2018-06-29 09:13:13.562500,2.81,78.43
54451,2018-06-29 09:13:13.593750,-3.1,78.43
54452,2018-06-29 09:13:13.625000,-8.34,78.43
54453,2018-06-29 09:13:13.656250,-11.87,78.43
54454,2018-06-29 09:13:13.687500,-14.6,78.43
54455,2018-06-29 09:13:13.718750,-18.12,78.43
54456,2018-06-29 09:13:13.750000,-23.42,78.43
54457,2018-06-29 09:13:13.781250,-29.5,78.43
54458,2018-06-29 09:13:13.812500,-32.34,78.43
54459,2018-06-29 09:13:13.843750,-28.05,78.43
54460,2018-06-29 09:13:13.875000,-17.45,78.43
54461,2018-06-29 09:13:13.906250,-5.31,78.43
54462,2018-06-29 09:13:13.937500,4.54,78.43
54463,2018-06-29 09:13:13.968750,11.18,78.43
54464,2018-06-29 09:13:14.000000,15.13,78.43
54465,2018-06-29 09:13:14.031250,17.23,78.43
54466,2018-06-29 09:13:14.062500,18.05,78.43
54467,2018-06-29 09:13:14.093750,18.16,78.43
54468,2018-06-29 09:13:14.125000,18.13,78.43
54469,2018-06-29 09:13:14.156250,18.21,78.43
54470,2018-06-29 09:13:14.187500,18.2,78.43
54471,2018-06-29 09:13:14.218750,17.89,78.43
54472,2018-06-29 09:13:14.250000,17.2,78.43
54473,2018-06-29 09:13:14.281250,16.14,78.43
54474,2018-06-29 09:13:14.312500,14.78,78.43
54475,2018-06-29 09:13:14.343750,12.79,78.43
54476,2018-06-29 09:13:14.375000,9.88,78.43
54477,2018-06-29 09:13:14.406250,6.96,78.43
54478,2018-06-29 09:13:14.437500,5.24,78.43
54479,2018-06-29 09:13:14.468750,4.36,78.43
54480,2018-06-29 09:13:14.500000,2.48,78.43
54481,2018-06-29 09:13:14.531250,-1.24,78.27
54482,2018-06-29 09:13:14.562500,-5.48,78.27
54483,2018-06-29 09:13:14.593750,-8.59,78.27
54484,2018-06-29 09:13:14.625000,-11.16,78.27
54485,2018-06-29 09:13:14.656250,-15.61,78.27
54486,2018-06-29 09:13:14.687500,-22.72,78.27
54487,2018-06-29 09:13:14.718750,-29.24,78.27
54488,2018-06-29 09:13:14.750000,-29.98,78.27
54489,2018-06-29 09:13:14.781250,-23.19,78.27
54490,2018-06-29 09:13:14.812500,-12.88,78.27
54491,2018-06-29 09:13:14.843750,-4.23,78.27
54492,2018-06-29 09:13:14.875000,1.53,78.27
54493,2018-06-29 09:13:14.906250,5.89,78.27
54494,2018-06-29 09:13:14.937500,9.18,78.27
54495,2018-06-29 09:13:14.968750,10.84,78.27
54496,2018-06-29 09:13:15.000000,11.51,78.27
54497,2018-06-29 09:13:15.031250,12.41,78.27
54498,2018-06-29 09:13:15.062500,13.74,78.27
54499,2018-06-29 09:13:15.093750,15.08,78.27
54500,2018-06-29 09:13:15.125000,16.17,78.27
54501,2018-06-29 09:13:15.156250,16.87,78.27
54502,2018-06-29 09:13:15.187500,16.6,78.27
54503,2018-06-29 09:13:15.218750,15.21,78.27
54504,2018-06-29 09:13:15.250000,13.42,78.27
54505,2018-06-29 09:13:15.281250,12.15,78.27
54506,2018-06-29 09:13:15.312500,11.29,78.27
54507,2018-06-29 09:13:15.343750,9.95,78.27
54508,2018-06-29 09:13:15.375000,7.54,78.27
54509,2018-06-29 09:13:15.406250,4.36,78.27
54510,2018-06-29 09:13:15.437500,0.87,78.27
54511,2018-06-29 09:13:15.468750,-2.81,78.27
54512,2018-06-29 09:13:15.500000,-6.6,78.27
54513,2018-06-29 09:13:15.531250,-10.01,78.08
54514,2018-06-29 09:13:15.562500,-13.35,78.08
54515,2018-06-29 09:13:15.593750,-18.1,78.08
54516,2018-06-29 09:13:15.625000,-24.33,78.08
54517,2018-06-29 09:13:15.656250,-28.5,78.08
54518,2018-06-29 09:13:15.687500,-26.31,78.08
54519,2018-06-29 09:13:15.718750,-17.64,78.08
54520,2018-06-29 09:13:15.750000,-6.66,78.08
54521,2018-06-29 09:13:15.781250,2.61,78.08
54522,2018-06-29 09:13:15.812500,9.12,78.08
54523,2018-06-29 09:13:15.843750,13.13,78.08
54524,2018-06-29 09:13:15.875000,14.93,78.08
54525,2018-06-29 09:13:15.906250,15.19,78.08
54526,2018-06-29 09:13:15.937500,14.94,78.08
54527,2018-06-29 09:13:15.968750,14.83,78.08
54528,2018-06-29 09:13:16.000000,15.0,78.08
54529,2018-06-29 09:13:16.031250,15.05,78.08
54530,2018-06-29 09:13:16.062500,14.42,78.08
54531,2018-06-29 09:13:16.093750,13.17,78.08
54532,2018-06-29 09:13:16.125000,11.57,78.08
