,Time,ppg,hr
86400,2018-06-29 09:29:52.000000,-32.77,91.27
86401,2018-06-29 09:29:52.031250,9.97,91.27
86402,2018-06-29 09:29:52.062500,49.28,91.27
86403,2018-06-29 09:29:52.093750,82.42,91.27
86404,2018-06-29 09:29:52.125000,104.28,91.27
86405,2018-06-29 09:29:52.156250,105.5,91.27
86406,2018-06-29 09:29:52.187500,81.89,91.27
86407,2018-06-29 09:29:52.218750,41.93,91.27
86408,2018-06-29 09:29:52.250000,2.74,91.27
86409,2018-06-29 09:29:52.281250,-16.61,91.27
86410,2018-06-29 09:29:52.312500,-3.95,91.27
86411,2018-06-29 09:29:52.343750,33.14,91.27
86412,2018-06-29 09:29:52.375000,67.54,91.27
86413,2018-06-29 09:29:52.406250,74.84,91.27
86414,2018-06-29 09:29:52.437500,53.9,91.27
86415,2018-06-29 09:29:52.468750,22.63,91.27
86416,2018-06-29 09:29:52.500000,-0.96,91.27
86417,2018-06-29 09:29:52.531250,-9.22,91.45
86418,2018-06-29 09:29:52.562500,-2.33,91.45
86419,2018-06-29 09:29:52.593750,15.6,91.45
86420,2018-06-29 09:29:52.625000,39.17,91.45
86421,2018-06-29 09:29:52.656250,65.08,91.45
86422,2018-06-29 09:29:52.687500,87.24,91.45
86423,2018-06-29 09:29:52.718750,91.32,91.45
86424,2018-06-29 09:29:52.750000,69.99,91.45
86425,2018-06-29 09:29:52.781250,38.76,91.45
86426,2018-06-29 09:29:52.812500,14.56,91.45
86427,2018-06-29 09:29:52.843750,-13.18,91.45
86428,2018-06-29 09:29:52.875000,-66.59,91.45
86429,2018-06-29 09:29:52.906250,-142.54,91.45
86430,2018-06-29 09:29:52.937500,-208.24,91.45
86431,2018-06-29 09:29:52.968750,-231.0,91.45
86432,2018-06-29 09:29:53.000000,-205.04,91.45
86433,2018-06-29 09:29:53.031250,-150.51,91.45
86434,2018-06-29 09:29:53.062500,-90.94,91.45
86435,2018-06-29 09:29:53.093750,-37.01,91.45
86436,2018-06-29 09:29:53.125000,9.06,91.45
86437,2018-06-29 09:29:53.156250,45.62,91.45
86438,2018-06-29 09:29:53.187500,72.38,91.45
86439,2018-06-29 09:29:53.218750,88.23,91.45
86440,2018-06-29 09:29:53.250000,86.8,91.45
86441,2018-06-29 09:29:53.281250,66.52,91.45
86442,2018-06-29 09:29:53.312500,45.2,91.45
86443,2018-06-29 09:29:53.343750,48.0,91.45
86444,2018-06-29 09:29:53.375000,78.01,91.45
86445,2018-06-29 09:29:53.406250,111.59,91.45
86446,2018-06-29 09:29:53.437500,123.62,91.45
86447,2018-06-29 09:29:53.468750,105.82,91.45
86448,2018-06-29 09:29:53.500000,63.07,91.45
86449,2018-06-29 09:29:53.531250,7.74,91.5
86450,2018-06-29 09:29:53.562500,-38.51,91.5
86451,2018-06-29 09:29:53.593750,-53.31,91.5
86452,2018-06-29 09:29:53.625000,-33.55,91.5
86453,2018-06-29 09:29:53.656250,1.88,91.5
86454,2018-06-29 09:29:53.687500,33.28,91.5
