,Time,ppg,hr
96000,2018-06-29 09:34:52.000000,-11.93,61.0
96001,2018-06-29 09:34:52.031250,-16.88,61.0
96002,2018-06-29 09:34:52.062500,-24.37,61.0
96003,2018-06-29 09:34:52.093750,-35.02,61.0
96004,2018-06-29 09:34:52.125000,-45.43,61.0
96005,2018-06-29 09:34:52.156250,-53.11,61.0
96006,2018-06-29 09:34:52.187500,-59.81,61.0
96007,2018-06-29 09:34:52.218750,-69.48,61.0
96008,2018-06-29 09:34:52.250000,-83.23,61.0
96009,2018-06-29 09:34:52.281250,-93.89,61.0
96010,2018-06-29 09:34:52.312500,-87.84,61.0
96011,2018-06-29 09:34:52.343750,-58.68,61.0
96012,2018-06-29 09:34:52.375000,-17.06,61.0
96013,2018-06-29 09:34:52.406250,19.54,61.0
96014,2018-06-29 09:34:52.437500,43.09,61.0
96015,2018-06-29 09:34:52.468750,55.73,61.0
96016,2018-06-29 09:34:52.500000,60.98,61.0
96017,2018-06-29 09:34:52.531250,60.88,61.07
96018,2018-06-29 09:34:52.562500,57.95,61.07
96019,2018-06-29 09:34:52.593750,54.56,61.07
96020,2018-06-29 09:34:52.625000,51.6,61.07
96021,2018-06-29 09:34:52.656250,49.54,61.07
96022,2018-06-29 09:34:52.687500,49.2,61.07
96023,2018-06-29 09:34:52.718750,49.48,61.07
96024,2018-06-29 09:34:52.750000,47.02,61.07
96025,2018-06-29 09:34:52.781250,40.39,61.07
96026,2018-06-29 09:34:52.812500,32.26,61.07
96027,2018-06-29 09:34:52.843750,25.39,61.07
96028,2018-06-29 09:34:52.875000,18.71,61.07
96029,2018-06-29 09:34:52.906250,10.14,61.07
96030,2018-06-29 09:34:52.937500,0.59,61.07
96031,2018-06-29 09:34:52.968750,-7.8,61.07
96032,2018-06-29 09:34:53.000000,-15.15,61.07
96033,2018-06-29 09:34:53.031250,-22.97,61.07
96034,2018-06-29 09:34:53.062500,-31.33,61.07
96035,2018-06-29 09:34:53.093750,-38.99,61.07
96036,2018-06-29 09:34:53.125000,-45.67,61.07
96037,2018-06-29 09:34:53.156250,-53.56,61.07
96038,2018-06-29 09:34:53.187500,-65.66,61.07
96039,2018-06-29 09:34:53.218750,-79.98,61.07
96040,2018-06-29 09:34:53.250000,-86.0,61.07
96041,2018-06-29 09:34:53.281250,-72.28,61.07
96042,2018-06-29 09:34:53.312500,-39.6,61.07
96043,2018-06-29 09:34:53.343750,-2.04,61.07
96044,2018-06-29 09:34:53.375000,26.38,61.07
96045,2018-06-29 09:34:53.406250,41.82,61.07
96046,2018-06-29 09:34:53.437500,46.9,61.07
96047,2018-06-29 09:34:53.468750,44.47,61.07
96048,2018-06-29 09:34:53.500000,38.0,61.07
96049,2018-06-29 09:34:53.531250,32.12,61.13
96050,2018-06-29 09:34:53.562500,28.98,61.13
96051,2018-06-29 09:34:53.593750,27.27,61.13
96052,2018-06-29 09:34:53.625000,26.1,61.13
96053,2018-06-29 09:34:53.656250,26.13,61.13
96054,2018-06-29 09:34:53.687500,26.55,61.13
96055,2018-06-29 09:34:53.718750,24.22,61.13
96056,2018-06-29 09:34:53.750000,17.41,61.13
96057,2018-06-29 09:34:53.781250,8.5,61.13
96058,2018-06-29 09:34:53.812500,1.2,61.13
96059,2018-06-29 09:34:53.843750,-3.78,61.13
96060,2018-06-29 09:34:53.875000,-8.17,61.13
96061,2018-06-29 09:34:53.906250,-12.86,61.13
96062,2018-06-29 09:34:53.937500,-17.47,61.13
96063,2018-06-29 09:34:53.968750,-22.22,61.13
96064,2018-06-29 09:34:54.000000,-28.63,61.13
96065,2018-06-29 09:34:54.031250,-38.6,61.13
96066,2018-06-29 09:34:54.062500,-51.54,61.13
96067,2018-06-29 09:34:54.093750,-60.57,61.13
96068,2018-06-29 09:34:54.125000,-55.06,61.13
96069,2018-06-29 09:34:54.156250,-31.72,61.13
96070,2018-06-29 09:34:54.187500,-0.15,61.13
96071,2018-06-29 09:34:54.218750,26.13,61.13
96072,2018-06-29 09:34:54.250000,40.56,61.13
96073,2018-06-29 09:34:54.281250,43.72,61.13
96074,2018-06-29 09:34:54.312500,38.19,61.13
96075,2018-06-29 09:34:54.343750,27.76,61.13
96076,2018-06-29 09:34:54.375000,18.04,61.13
96077,2018-06-29 09:34:54.406250,13.56,61.13
96078,2018-06-29 09:34:54.437500,14.14,61.13
96079,2018-06-29 09:34:54.468750,16.08,61.13
96080,2018-06-29 09:34:54.500000,16.3,61.13
96081,2018-06-29 09:34:54.531250,13.67,61.2
96082,2018-06-29 09:34:54.562500,8.05,61.2
96083,2018-06-29 09:34:54.593750,-0.03,61.2
