,Time,ppg,hr
83200,2018-06-29 09:28:12.000000,-7.75,83.03
83201,2018-06-29 09:28:12.031250,-17.03,83.03
83202,2018-06-29 09:28:12.062500,-25.72,83.03
83203,2018-06-29 09:28:12.093750,-29.53,83.03
83204,2018-06-29 09:28:12.125000,-27.0,83.03
83205,2018-06-29 09:28:12.156250,-22.84,83.03
83206,2018-06-29 09:28:12.187500,-24.33,83.03
83207,2018-06-29 09:28:12.218750,-34.62,83.03
83208,2018-06-29 09:28:12.250000,-48.95,83.03
83209,2018-06-29 09:28:12.281250,-55.41,83.03
83210,2018-06-29 09:28:12.312500,-42.59,83.03
83211,2018-06-29 09:28:12.343750,-11.83,83.03
83212,2018-06-29 09:28:12.375000,22.05,83.03
83213,2018-06-29 09:28:12.406250,46.45,83.03
83214,2018-06-29 09:28:12.437500,61.18,83.03
83215,2018-06-29 09:28:12.468750,70.42,83.03
83216,2018-06-29 09:28:12.500000,74.86,83.03
83217,2018-06-29 09:28:12.531250,75.86,82.95
83218,2018-06-29 09:28:12.562500,78.08,82.95
83219,2018-06-29 09:28:12.593750,82.76,82.95
83220,2018-06-29 09:28:12.625000,84.25,82.95
83221,2018-06-29 09:28:12.656250,78.03,82.95
83222,2018-06-29 09:28:12.687500,68.86,82.95
83223,2018-06-29 09:28:12.718750,64.89,82.95
83224,2018-06-29 09:28:12.750000,65.05,82.95
83225,2018-06-29 09:28:12.781250,59.09,82.95
83226,2018-06-29 09:28:12.812500,42.28,82.95
83227,2018-06-29 09:28:12.843750,23.12,82.95
83228,2018-06-29 09:28:12.875000,11.46,82.95
83229,2018-06-29 09:28:12.906250,4.66,82.95
83230,2018-06-29 09:28:12.937500,-10.18,82.95
83231,2018-06-29 09:28:12.968750,-44.59,82.95
83232,2018-06-29 09:28:13.000000,-95.9,82.95
83233,2018-06-29 09:28:13.031250,-140.13,82.95
83234,2018-06-29 09:28:13.062500,-149.69,82.95
83235,2018-06-29 09:28:13.093750,-124.55,82.95
83236,2018-06-29 09:28:13.125000,-87.65,82.95
83237,2018-06-29 09:28:13.156250,-52.54,82.95
83238,2018-06-29 09:28:13.187500,-19.34,82.95
83239,2018-06-29 09:28:13.218750,6.81,82.95
83240,2018-06-29 09:28:13.250000,18.92,82.95
83241,2018-06-29 09:28:13.281250,20.77,82.95
83242,2018-06-29 09:28:13.312500,20.04,82.95
83243,2018-06-29 09:28:13.343750,18.84,82.95
83244,2018-06-29 09:28:13.375000,17.04,82.95
83245,2018-06-29 09:28:13.406250,14.2,82.95
83246,2018-06-29 09:28:13.437500,7.18,82.95
83247,2018-06-29 09:28:13.468750,-5.36,82.95
83248,2018-06-29 09:28:13.500000,-16.97,82.95
83249,2018-06-29 09:28:13.531250,-19.24,82.82
83250,2018-06-29 09:28:13.562500,-12.18,82.82
83251,2018-06-29 09:28:13.593750,-8.71,82.82
83252,2018-06-29 09:28:13.625000,-27.96,82.82
83253,2018-06-29 09:28:13.656250,-70.09,82.82
